,노래제목,가수,가사
10,Can’t Be Happy,ELO,"웃고 있는 것 같은데
Why can't I be happy?
변한 거라고는 하나도 없는데
웃고 있는 것 같은데
Why can't I be happy?
나 혼자 다른 세상인걸
아무도 오지 않을 작은 방안 속
나 혼자만 쭉 있고 싶어
슬픈 듯 울상 지으면 날 한심히 보는 것 같아
가볍게 던지는 말들이
모두 날 향하는 말 같지
누군가 건넨 말들이 죄다 날 향하는 듯해
주위를 둘러봐도 혼자인 것 같아
나만 섬인 것 같아서 외로워
외롭지만 아무나 만나고 싶지는 않아
상처받을까 봐 항상 두려워
이렇게 작은방에 나 혼자
이렇게 작은방에 또 혼자
아무것도 하지 못한 채
바보처럼 울고 있는 나
웃고 있는 것 같은데
Why can't I be happy?
변한 거라고는 하나도 없는데
웃고 있는 것 같은데
Why can't I be happy?
나 혼자 다른 세상인걸"
11,BREAK UP,릴러말즈 (Leellamarz),"너무 왔나봐 멀리
끝이 나는 보이기
시작해 우리 사이는 Fallin down
늘어만 가는 고민
내 마음이 들리니
넌 지금 아무것도 모르잖아
Hey you don't even know bout my life
피하고 싶지 이 상황
넌 당황한 표정을 지어 But its time out
너는 자꾸 보고싶어 하는듯해 Limit
어째 시작부터 안 좋았었지 느낌이
역시 내 감은 틀린 적이 없지
친구가 말해 원래 놀아 끼리 끼리 끼리
오늘은 말할래
넌 내게 Nobody girl
이제는 알아야해 우리
너무 왔나봐 멀리
끝이 나는 보이기
시작해 우리 사이는 Fallin down
늘어만 가는 고민
내 마음이 들리니
넌 지금 아무것도 모르잖아
너무 왔나봐 멀리
끝이 나는 보이기
시작해 우리 사이는 Fallin down
늘어만 가는 고민
내 마음이 들리니
넌 지금 아무것도 모르잖아
차가워진 말투도
상해버린 감정도
무엇 하나 우리 잘못은
없다 생각하지만
사랑했던 기억들
그것들 만으로는
붙잡아 둘 수는 없는 거잖아
오늘은 말할래
넌 내게 Nobody girl
이제는 알아야해 우리
너무 왔나봐 멀리
끝이 나는 보이기
시작해 우리 사이는 Fallin down
늘어만 가는 고민
내 마음이 들리니
넌 지금 아무것도 모르잖아
너무 왔나봐 멀리
끝이 나는 보이기
시작해 우리 사이는 Fallin down
늘어만 가는 고민
내 마음이 들리니
넌 지금 아무것도 모르잖아"
12,연애는 시공을 넘어서 (Feat. J;KEY),디핵(D-Hack),"나 요즘 많이 우울해 내 머릿속엔
어떻게 좋은 노래 그 생각밖에 없네
약간의 빈 공간을 차지하는 건
내일은 뭐 하지 또 여자를 만나고

싶다는 그런 생각이 자리해 맨날
되감기와 재생만 누르는 24시간
내게는 너무 당연해
친구는 말해 여자를 만나야 해

그래 나도 동감해 하지만 음감회
같은 곳에서 만나는 
인연을 꿈꾸는 내게
일반적인 건 무리 술병을 줄 세운 뒤
사진을 찍는 여자한테 매력 못 느끼지

술집보다는 전시회
아니면 알라딘에 가서 책과 CD에
대해서 얘기할 소녀가 필요해
아까 본 만화책 속에는 있던데

날 비웃지 말아줘
네 눈에 안 보여도
난 시간을 건너서라도
너에게 가려고 해

현실에 가려져
넌 그 어둠 뒤에 
숨겨져 있단 걸 알아 
가고 있어 기다려

판타지 영화 만화 
드라마 공상 과학은 
피폐한 삶과 더해지면 
환상의 조합이 돼
날 위해 준비됐단 현실은
먹지로 덮어 놓은 무지개

가끔 뒤틀려 보이는 광경이
똑바로 보인다면 맘을 가린 타협이
실행됐고 넌 어른이 됐네
넌 이제 내 말과 행동들을 비웃게 돼

첫째 골목길에서 설레온다 던 지
둘째 우연한 만남을 기다려보기
세 번째 연예인과의 사랑을 원해
팬과 연예인 아닌 보통의 연인의 관계

벌써 날 비웃는 너의 모습을 보니 
현실엔 역시 나란 녀석이 
안 어울리는 듯해
핑크 빛 우주 위를 떠다니고 싶어
그건 내 환상을 의미해

난 답이 없고 이해 불가능 한 
하루를 살고 있어
현실은 낯인데 난 뒤척이며 
별을 찾고 있어
상상하는 것은 자유인데 날 보며 
혀를 차는 거야 왜 ?
환상 속에 그녀가 나타나 준다면 
평생 널 지킬텐데 

날 비웃지 말아줘
네 눈에 안 보여도
난 시간을 건너서라도
너에게 가려고 해

현실에 가려져
넌 그 어둠 뒤에 
숨겨져 있단 걸 알아 
가고 있어 기다려

날 비웃지 말아줘
네 눈에 안 보여도
난 시간을 건너서라도
너에게 가려고 해

현실에 가려져
넌 그 어둠 뒤에 
숨겨져 있단 걸 알아 
가고 있어 기다려"
13,언제나,돛단배,"Maybe i m right there
네가 숨 쉬는 곳 어디에
오늘이 난 닳게 oh
난 더 부딪혀내 널 위해
이 노래가 없었담 잃을게
난 더 뻔하게 부를래
Maybe i m right there yeah
변한 건 없길 난 이렇게
숨소리가 오늘도 여전히 가쁜데
하루가 이렇게 흘러가는 건가 봐
빗소리가 유독 거세게 들려와
이 노래가 너에게 전해질까 나
I be right there 다른 시간 속에 살아가는
느낌이 들더라도 일분일초 매 순간에 난
진심이었기에 후회는 더 없어
변함없이 다시 난 돌아올 거야
상처들이 헛되지 않도록
이렇게 밉도록 지겹게 나 불렀던
이 노래에 진심을 담아내
Maybe i m right there
네가 숨 쉬는 곳 어디에
오늘이 난 닳게 oh
난 더 부딪혀내 널 위해
이 노래가 없었담 잃을게
난 더 뻔하게 부를래
Maybe i m right there yeah
변한 건 없길 난 이렇게
여기에 있었던 나는 이제 어디에
서있어야 할지 많은 고민에 끝 머리에는
항상 너에게 wu
maybe i m right there 항상 내가 너의 옆에
The world goes well without me
Plz find me in your back
많아질 거야 걱정
있어 너와 내 사이에 접점
i cant wait for this momenth
조금 힘들면 잠시 쉬어가도 돼
oh just wah wah wait
지금처럼만 이렇게
날 계속 봐주면 돼
기다림에 just no brake
이런 상황까지도
Maybe i m right there
네가 숨 쉬는 곳 어디에
오늘이 난 닳게 oh
난 더 부딪혀내 널 위해
이 노래가 없었담 잃을게
난 더 뻔하게 부를래
Maybe i m right there yeah
변한 건 없길 난 이렇게"
14,oowee (Feat. SWRY),숨셔(Sumsher)CONNECT 아티스트,"너가 보이는 저 멀리에
그런 표정 지으면 난 불리해
길을 나서는 내내
입을 가만두지 못해 난
괜찮은 단어를 찾지 못해서
oowee oh my
baby you're the only one that I desire
oowee all night
너의 진심 어린 눈빛을 줘 이젠
Say that I care for you all the time
바람도 매일같이 불어와
보란 듯이 내 두 눈에 너를 담는다면
이제는 너도 내게 말해줘 나와 같다고
며칠째 잠 못 들고
아무리 생각해 봐도
길거릴 거닐 때 손을 맞잡을 때
붉어진 볼은 자꾸 머릿속에
대답 없는 폰을 잡고
의미 없는 말만 All night long
oowee oh my
baby you're the only one that I desire
oowee all night
너의 진심 어린 눈빛을 줘 이젠
Say that I care for you all the time
바람도 매일같이 불어와
보란 듯이 내 두 눈에 너를 담는다면
이제는 너도 내게 말해줘 나와 같다고
너무 완벽한 그림
넌 뭘 그리 겁내
누가 모르겠어 애써
더는 숨기려 하지 마
기다린 날 처음처럼
누구도 모르게 찾아와
Like I be your man
Say that I care for you all the time
바람도 매일같이 불어와
보란 듯이 내 두 눈에 너를 담는다면
이제는 너도 내게 말해줘 나와 같다고"
15,하루,혜성,"꽃잎이 날려 떨어지던 그봄
내겐 너의 미소가 전부
살랑 거리던 너의 웃음바다
나도 파도가 되고 싶어
너는 어떤봄에 살고있어
어떤 색깔들을 닮아갈까
기차역에 떨어진
꽃잎들 따라
가자 너의 내일로
우리 여름까지 날아가자
그 4월속에 네가
꽃들이 될 것 같아
내가 너의 봄에 살아갈게
우리 항상
벚꽃 나무 아래서 만나
세상에 너없는 봄이 온다면
예쁜 꽃잎이 다
피지않고 지나갈걸
우리 하루엔 너로인해 웃는 내가
걸어가고있어
사람들은 너를 사랑한대
너의 파란색깔 봄 바람을
세상 속에 떨어진
너의 색깔로
가자 나의 내일로
우리 여름까지 날아가자
그 4월속에 네가
꽃들이 될 것 같아
내가 너의 봄에 살아갈게
우리항상
벚꽃 나무 아래서 만나
니가 그려주던 봄이 가고
내 여름속엔
텅빈 햇살이 감싸겠지
내 4월속엔 네가 있어
벚꽃 나무 아래에 이젠
나의 봄은 없지만
내 맘에 간직할게"
16,Falling,유학파,"Baby I don't wanna tell you a lie
이젠 뭐를 해도 쉽지 않아
또 밤에는 잠 못 들고
오늘같이 술에 취한 밤
지난날들을 그리다
이제야 알게 된 거야
티 낼 수가 없어 no one knows ay
기댈 곳도 없는 세상 날 무섭게
사실 말하고 싶었어 I'm not okay
안 좋은 생각들이 머리에 가득해
날 알아 달라고 세상에 소리치던
그런 날 못 견디고 떠난 너도 가끔 미워
지겨운 위로 뒤로하고 오늘도 니 밤을 빌려
Good night 하루만 쉽게 잠에 든다면
Without you 무너져 또 이렇게
남겨져 아무도 모를 곳에
Falling to you
Girl, I'm falling to you
Without you 숨조차 쉴 수 없게
떠올라 떠난 니가 괴롭게
Falling to you
Girl, I'm falling to you
세상의 전부였나 봐 5평 남짓한 공간
모두가 다 떠난 뒤 뒤처진 거야 나 혼자
니가 선택한 길이니까 전부 견뎌
I told ya i never switchin' sides 너넨 할 말 없어
손잡을 누군가 darling
누굴 못 믿어 하나같이
다 져버린 거야 사실
도망친 거야 난 사실
어쩌면 우린 다 다른 듯 비슷할지 몰라
보낸 뒤에야 깨닫고 뒤늦게 빠진 혼란
익숙해지면 처음에 소중함을 다 잊고
마지막이 마지막인 줄 알아 다 잃고 나서야
가벼워진 머리로 하늘은 본 날
처음 본 별들은 빛나고 있던 거야 혼자 oh
그만할게 이런 생각
Good night 하루만 쉽게 잠에 든다면
Without you 무너져 또 이렇게
남겨져 아무도 모를 곳에
Falling to you
Girl, I'm falling to you
Without you 숨조차 쉴 수 없게
떠올라 떠난 니가 괴롭게
Falling to you
Girl, I'm falling to you
Without you 무너져 또 이렇게
남겨져 아무도 모를 곳에
Falling to you
Girl, I'm falling to you
Without you 숨조차 쉴 수 없게
떠올라 떠난 니가 괴롭게
Falling to you
Girl, I'm falling to you"
17,너에게 (Feat. HYUN SEO),Halsoon,"You and I 그래 너와 나
지금은 만날 순 없지만
그 밤 다시 그
때의 시간이 돌아온다면
갈게 너에게로
뛸게 너에게로
우리가 또 만날 수는
없다는 걸 알지만
너와 갔던 곳에
가면 가슴이 저릴거야
너무 달았던 파르페
먹고선 피웠던 담배
혀를 씻고 싶었던
것 조차도 괜히 추억이네
해보고 싶댔지 교복 데이트?
교복도 찾았는데 내 옷을
찾고 나니 이젠 널 잃어버렸네
이렇게 끝이 날 줄 알았다면
작별할 줄 알았다면
외워둘 걸 그랬나봐 君の名前
그때의 난 어렸고 사랑은 어렵네
안될 사랑의 주인공이
너였단게 마음이 아퍼
조금은 흐릿해진 채로
그려지겠지만 그래도
계속 너를 그려낼게
너도 가볍게 날 봐주라
You and I 그래 너와 나
지금은 만날 순 없지만
그 밤 다시 그
때의 시간이 돌아온다면
갈게 너에게로
뛸게 너에게로
그 마음을 외워둘 걸 그랬어
이젠 그때 기억 마저 흐려져
너에게 닿기를
바래도 다시는
닿지 못할 곳에 있는 그대
잘지낼까 궁금해
너를 지워내기엔 예쁜
추억이 너무 많아
사랑은 네게 아픈
것이 아니었음 해 난
아이처럼 우린 사랑했었지 오래
어른이 되어도 내 마음은 여전해
참 많이 어렸었지 우리는 사랑 대신
서로의 미래를 선택한다며 갈라졌었지
널 아프게 해서
sorry 또 뻔한 드라마같지만
이 순간 다시 오길 기도해줘
시간은 점점 더 날 아프게 하고
사랑이 필요없단 말을 전부 취소해
절대로 놓지 말자 우리
You and I 그래 너와 나
지금은 만날 순 없지만
그 밤 다시 그
때의 시간이 돌아온다면
갈게 너에게로
뛸게 너에게로
그 마음을 외워둘 걸 그랬어
이젠 그때 기억 마저 흐려져
너에게 닿기를
바래도 다시는
닿지 못할 곳에 있는 그대
잘지낼까 궁금해
너 덕에 아파도
봤고 행복해도 봤어
너 덕에 지운 drama
너 덕에 생긴 trauma
아쉬워도 보내야지 bye
너 덕에 넘겨 다음장
너 덕에 아파도
봤고 행복해도 봤어
너 덕에 지운 drama
너 덕에 생긴 trauma
아쉬워도 보내야지 bye
너 덕에 넘겨 다음장
You and I 그래 너와 나
지금은 만날 순 없지만
그 밤 다시 그
때의 시간이 돌아온다면
갈게 너에게로
뛸게 너에게로"
18,"타임머신 (Feat. 하웅, Claire Hau)",SIM2,"돌아가자 이건 아냐
It's all right It's all right
기억만 남긴 채
시간만 돌리게
우리 조금은 꼬이고 꼬여서 
지금은 안 될 거 같아 잠깐 있어봐
눈 딱 감고 하나 둘 셋
손 잡던 그 때로 그래
언제부터였던가
우린 폰만 쳐다 봐
그 뒤에 약속 있던가
그래 늦겠다 가봐
의미 없는 대화들로 가득 채운 뒤에 
걷는 거린 괜히 허전해
어딜 보는지도 모를 네 눈빛은 
되려 차디 차다 못해 지루해
괜찮아 괜찮아 이건 잠시뿐야
눈 뜨면 우린 또 행복해질 거야
있잖아 돌아가면 뭐부터 할까
같은 걸 해도 달라질 거야
떠나가보자 그래 시간이 약이란
말은 모두 우리에겐 독인 거야
내일은 똑같을 테니 우린 남들과 다르게
돌아가자 이건 아냐
It's all right It's all right
기억만 남긴 채
시간만 돌리게
우리 조금은 꼬이고 꼬여서 
지금은 안 될 거 같아 잠깐 있어봐
눈 딱 감고 하나 둘 셋
손 잡던 그 때로 그래
함께면 좋았던 그때
우린 어땠지
매일을 웃던 곳에서
I thought I never give up
Cause I don't want losing you
So I told you that I'll stay
하루에 열 번은 알고서도
꺼내봐 또
엎어졌던 우리 그 때
In to the minute
That we do never did it
Can we make us
Hotter
Like we did to us
Can you
Let's talk
우린 멀고도 먼
길을 왔고
Everytime we keep ignoring
왜 넌 이제야 우릴 봐요
아무래도 돌아가긴 힘들까요
(In to our time)
하루에도 백번은
날 깊이 빠져 못 나오게 해
Can I keep this time as just our memory
시간을 엎고 달려가 네 곁에
돌아가자 이건 아냐
It's all right It's all right
기억만 남긴 채
시간만 돌리게
우리 조금은 꼬이고 꼬여서 
지금은 안 될 거 같아 잠깐 있어봐
눈 딱 감고 하나 둘 셋
손 잡던 그 때로 그래
아직도 그래 나
놓치기 싫어 난
돌아가 웃는 널 보고파
Come to me closer
이 밤이 지나고
우린 돌아가"
19,기억을 안고 살아갈 순 없을까,처리(Churry),"네 생각이 나지 나 어리석게
미안했던 일이 많아 철이 없게
너무 많은 일들을 함께했는데
이별 앞엔 돌아가지 한 줌의 재
지나간 시간들이 더 이상
의미 없는 것들이 돼버릴까
우리 추억은 어디까지 지워질까
이걸 안고 살아갈 순 없을까
Go back 돌아갈 수만 있다면 나 돌아 갈래
오 왜 행복했던 기억까지 다 지워 야해
아니 다신 사랑 안 할래
행복해 본 적이 없는 사람처럼
차라리 나 사랑 안 할래
그 시간을 몰랐던 것처럼
난 상상이 안돼
네가 없는 삶이
난 감당이 안 돼
네가 없는 삶이
네가 없는 거리
네가 없는 술자리
네가 없는 밤이
나는 무서워 많이
네 생각이 나지 나 어리석게
미안했던 일이 많아 철이 없게
너무 많은 일들을 함께했는데
이별 앞엔 돌아가지 한 줌의 재
지나간 시간들이 더 이상
의미 없는 것들이 돼버릴까
우리 추억은 어디까지 지워질까
이걸 안고 살아갈 순 없을까"
20,Runaway,에릭남(Eric Nam),"So let's runaway runaway
모두가 잠든 밤
네 맘이 닿는 곳으로
잠이 안 오는 밤
내 머리 속에 넌
날 떠나질 않아
생각을 비워도
심장은 뛰고
밤새 뒤척여
네가 없는 밤은 외로워 나
너무 답답해
인정 할 수 밖에 없어
내겐 너여야 만해
So let's runaway runaway
모두가 잠든 밤
네 맘이 닿는 곳으로
So let's runaway runaway
아무도 모르는
우리 둘 만의 밤으로
We could go
We could stay
They'll never know
So let's runaway runaway
아무도 모르는
우리 둘 만의 밤으로
어둔 밤 달 아래
아무도 없는
둘 만의 시간
아침이 오지
않음 좋겠어
이대로 조금 더
네가 없는 밤은 외로워 나
너무 답답해
인정 할 수 밖에 없어
내겐 너여야 만해
So let's runaway runaway
모두가 잠든 밤
네 맘이 닿는 곳으로
So let's runaway runaway
아무도 모르는
우리 둘 만의 밤으로
We could go
We could stay
They'll never know
So let's runaway runaway
아무도 모르는
우리 둘 만의 밤으로"
21,Reason Of Love,V.et,"you are not alone
baby i got many time to love you more
If I hadn't met you in my life
how can i know the word of love?
sometime when I can't sleep
i remind our time
then I can sleep with happy smile
every word you said was like
precious to me, all the time
you are beautiful 너 같은 사람에 대해 나는
아무것도 알지 못해
that is the reason why i like you
널 하나하나 자세히 알아가기보단
희미하게 너의 전부를 안아주게 해줘
넌 다 알잖아
널 바라보는 시선도 다
then you know the reason why I am unstable
너만 있으면 바라게 되니까 예쁜 내일을
더 예쁜 내일을 바라면 안 될까
손이 차가워 항상
잡아주면 안 될까
네가 그리워 항상
나로는 안될까
마음이 차가워 항상
안아주면 안 될까
네가 필요해 항상
you are not alone baby
i got many time to love you more
if i hadn't met you in my life
how can i know the word of love?
sometime when I can't sleep
i remind our time
then I can sleep with happy smile
every word you said was like
precious to me, all the time
what a beautiful day
너의 미소를 떠올리는 게
일상이 되고
네가 없던 세상에 나를 지우고 싶어
내 모든 시작은 너였으니까
your my 'reason of love'
you are not alone baby
i got many time to love you more
if i hadn't met you in my life
how can i know the word of love?
sometime when I can't sleep
i remind our time
then I can sleep with happy smile
every word you said was like
precious to me, all the time"
22,Take Two,방탄소년단,"Will you stay?
흘러가는 저 시간
잡아두고 싶어 with me
Will you go?
어떤 얼굴을 하고 서 있을까
이젠 기억나지 않는 새벽들

Say
Oh I'm runnin' round in a daze
We been walkin' so many ways
가슴이 터질 것 같아
Can't you see the take two
Stories unfolding just for you
너와 함께하는 청춘
지금 내 손을 잡아

Yeah we never felt so young
When together sing the song
서로의 눈 맞추며
어둠 속에도
Yeah we never felt so right
When I got you by my side
함께 걷던 길 따라
Oh we young forever

사막도 바다가 돼서 we swim forever
외로워했던 고래도 이젠 singing together
함께니깐, 영원을 바래도 무섭지 않아
내 믿음은 너고 하나뿐인 이유니깐

You're my silver lining
You the one who just light me up
Oh I can always feel you beside me
노을이 빌딩에 부딪쳐
우린 이렇게 서로에 주어져

Say
Oh I'm runnin' round in a daze
We been walkin' so many ways
널 품에 터질 듯 안아
Can't you see the take two
Letters I didn't send to you
너와 함께하는 청춘
시작일지도 몰라

Yeah we never felt so young
When together sing the song
서로의 눈 맞추며
어둠 속에도
Yeah we never felt so right
When I got you by my side
함께 걷던 길 따라
Oh we young forever

당신과 함께해서 가능했고
당신과 함께여서 행복했어
당신의 목소리에 숨을 쉬고
당신의 눈물들로 일어섰어

당신들의 과분한 사랑을 내가 받을 자격 있을까
수년간 우리가 만든 영혼의 교집합
함께여서 너무 고맙고 행복합니다
부디 앞으로도 행복합시다

Yeah we never felt so young
When together sing the song
서로의 눈 맞추며
비가 내려도
Yeah we never felt so right
When I got you by my side
함께 맞던 별 따라
Oh we young forever

이렇게 노래해
(We ain't never felt so young)
Won't you hold my hand
Yeah we never felt so right
Need you here tonight
(We ain't never felt so young)
Oh we young forever
(Never felt so young)

Yeah
Never felt, never felt so young"
23,신은 공평해야 해 (Prod. Grabby),이주형,"신은 공평해야 하니까
그래야 더는 억울하지 않으니까
오늘 하루만 더 버티자 버티자
행복해질 그날을 위해
신은 공평해야 하니까
그래야 더는 억울하지 않으니까
오늘 하루만 버텨보자
날 믿고 오늘까지만 버텨보자
'신은 공평해야 해' 이 말만 하면서
버텨내길 7년째
다른 사람들 앞으로 나갈 때
제자리인 내 모습 이제 지겹네
왜 난 안될까라는 생각만
맨날 누워있는 내가 나도 보기 싫어져
내려가 내 자신감
언제까지 이러고만 있을 수는 없잖아
너 매일 하던 말이 생각 안 나?
신은 공평하다고 했던 거 말이야
그럼 더 가야지 일어나야지
이번엔 당하지 않아 난 강하니까
이렇게 버텨내면 언젠간 좋은 날이 올 거야
그렇게 난 믿어 믿어 그래야만 하니까
신은 공평해야 하니까
그래야 더는 억울하지 않으니까
오늘 하루만 더 버티자 버티자
행복해질 그날을 위해
신은 공평해야 하니까
그래야 더는 억울하지 않으니까
오늘 하루만 버텨보자
날 믿고 오늘까지만 버텨보자
힘들어지는 날이 와도
언젠간 올 그날을 위해서
행복이라는 단어가 기억이 잘 안 나도
넘치게 될 그날을 위해서
약속했잖아 너 웃는 얼굴 하고서 만나기로
팔에 상처 하나도 안내기로
그때까지 꼭 버텨주기로
너 나랑 했던 말이 생각 안 나
신은 공평하다고 했던 거 말이야
조금만 더 버텨낸다면 좋은 날이 더 다가온다며
이렇게 버터 내면 언젠간 좋은 날이 올 거야
그렇게 난 믿어 믿어 그래야만 하니까
신은 공평해야 하니까
그래야 더는 억울하지 않으니까
오늘 하루만 더 버티자 버티자
행복해질 그 날을 위해
신은 공평해야 하니까
그래야 더는 억울하지 않으니까
오늘 하루만 버텨보자
날 믿고 오늘까지만 버텨보자"
24,그때로 (feat. HOON),Youngcode,"(All I need is you )
그때 그 날이 마지막이였어 그냥
잊혀질거란 말만 되뇌이고 있잖아
너의 눈물이 내 발목을 잡아 막
그자리로 돌아가고싶어 난
눈물이 나지않아서 슬퍼진거야
흔적이 남아서 잊어버릴 수 없게된거야
내 손을 잡아줘 이제 그만 지워버리고싶어
날 미워하지말아줘 다 지나갈 아픔인걸
소리도 없이 사라져 버릴걸
다 거짓말이야
그때로 돌아가고싶어
그때 그밤에갇혀
기억이 다시 번져
널 다시 되돌리고싶어
Oh baby I was lying
이렇게 보낼수는 없어
꼭 전하고싶어
되돌리고싶어 널 다시
You're the only one"
25,Just for you,Charcoal,"무더웠던 밤
밤하늘 같던 맘
비어버린 폰 사이
널 새기던 그날
눈 맞출 때엔 빨개진 맘에
나도 모르게
미소 짓게 돼 돌렸던 고개
시간은 계절을 바꿔도
너와 내 온도는 여전해
맘을 다 써도
갖지 못할 걸
한 움큼 쥐여주고 가는 네게
무슨 말이 내 마음 전하기에
좋을지 하루 종일 끄적이며 고민해
오직 널 위해 노랠 불러 줄게
Ye ye ye it's just for you
Ye ye ye I'm just for you
다 잊혀버릴 약속에
널 가둬두진 않을래
그저 내 맘 알 수 있게
이렇게나마 고백할게
항상 함께할 순 없기에
너의 맘 느껴질 수 있게
은은히 내 옷에 배인
너의 향기가 영원하길 바라
시간은 계절을 바꿔도
너와 내 온도는 여전해
맘을 다 써도
갖지 못할 걸
한 움큼 쥐여주고 가는 네게
무슨 말이 내 마음 전하기에
좋을지 하루 종일 끄적이며 고민해
오직 널 위해 노랠 불러 줄게
Ye ye ye it's just for you
Ye ye ye I'm just for you
Ye ye ye it's just for you
Ye ye ye I'm just for you
나를 가득 채운 너처럼
너에게 남겨지고 싶어
언제나 필요할 나이기를
시간은 계절을 바꿔도
너와 내 온도는 여전해
맘을 다 써도
갖지 못할 걸
한 움큼 쥐여주고 가는 네게
무슨 말이 내 마음 전하기에
좋을지 하루 종일 끄적이며 고민해
오직 널 위해 노랠 불러 줄게
Ye ye ye it's just for you
Ye ye ye I'm just for you
Ye ye ye it's just for you
Ye ye ye I'm just for you"
26,"금붕어 (Song By KODI GREEN, Kaution)",코지팝(KozyPop),"난 너란 매력 에 빠진 난 금붕어
어장관리여도 난 괜찮아
I don t care anymore
그 누구도 너를 대신 할 수가 없어
난 정말 괜찮아
I don t care anymore
너에게 또 끌려가
너에게 또 끌려가
너에게 또 끌려가 Yeah yeah
너에게 또 끌려가
너에게 또 끌려가
너에게 또 끌려가 Yeah yeah
널 첨 봤을 때 내 맘 널 향해 다이빙
이런 감정 첨이라 나도 어떡해야 할지
너를 쳐다보는 내 모습이 마치 금붕어
그 누구도 너를 대신하긴
너무 힘든 거 넌 알고 잇어
벗어나려고 노력해봐도 숨만 답답해져
난 미치겟어 끝이 안 보이는 너의 매력
이젠 제발 벗어날래 나를 구해줘
이런 생각하다 보면
나도 잘 모르겟는걸
난 너란 매력 에 빠진 난 금붕어
어장관리여도 난 괜찮아
I don t care anymore
그 누구도 너를 대신 할 수가 없어
난 정말 괜찮아
I don t care anymore
너에게 또 끌려가
너에게 또 끌려가
너에게 또 끌려가 Yeah yeah
너에게 또 끌려가
너에게 또 끌려가
너에게 또 끌려가 Yeah yeah
다들 내게 말하지 거기서 나오라고 너
넌 정말 답답해 니가 왜 이러는지
너도 그녈 본다면 나와 같은 금붕어
넌 될 거라고 난 확신해
그녀는 마치 블루 오션
인생은 한 번뿐
난 너에게 모든 걸 걸고 싶어
넌 나의 전부 걸음걸이부터 난 제스쳐
모든 남자들이 원하는 걸
다 알고 있어 마치 Professor
널 볼 때면 난 어항 밖에 있는 듯
숨 안 쉬어져 Girl
내 앞에서 더 멀어지지 말아줘
모든 나의 시선은 널 향해
난 움직여 널 만날 때
너는 나의 맘 속 피앙세
난 너란 매력 에 빠진 난 금붕어
어장관리여도 난 괜찮아
I don t care anymore
그 누구도 너를 대신 할 수가 없어
난 정말 괜찮아
I don t care anymore
너에게 또 끌려가
너에게 또 끌려가
너에게 또 끌려가
너에게 또 끌려가
너에게 또 끌려가 Yeah yeah"
27,I'm fine (Feat. OSSH),Asher (아셀),"Baby I'm fine
많은 시간들이 모두 떠나갔지만
우린 아마 같은 생각으로
그저 비워냈지만
이런 내가 너무 밉다고 말해
더 이상은 내가 싫다 그만해
다신 너를 볼 수 없지만
Baby I'm fine
또 나만 괜찮아
흩어졌지 쌓은 추억이
되돌아보니 너무 낡았네
어려웠니 날 안아주는 게
감정이 없는 너의 모습을 보니
눈을 감고 말했던
우리 얘기들은 모두 잊어줘
세상이 무너진 다 해도
놓치지 않을 거란 약속
이제는 전부 다 지워 때
마침 내리는 비로
돌아와달라 했던
내 모습은 이제는 뒤로
떠나가 내 사랑아
눈물은 마르고 있고
바라볼 순 없어도
나 너를 그리고 있어
헤어 나오지 못할 것 같아서
또 이렇게 애써
우린 너무 아파 wait
상처를 감추기에는 바빠서
또 다시 널 만나게 된다면
나 그저 웃음만 보일게
oh 그대여 내게 오지마요
넌 그대로 거기 머물러줘
Baby I'm fine
많은 시간들이 모두 떠나갔지만
우린 아마 같은 생각으로
그저 비워냈지만
이런 내가 너무 밉다고 말해
더 이상은 내가 싫다 그만해
다신 너를 볼 수 없지만
Baby I'm fine
또 나만 괜찮아
yeah baby whats
u doin theseday
Im wanna do
mythings everyday but
alway ridin threw
the city right now
just cryin all over
the night with alcohol
just some drinkin jack daniels
that we loved
wanna erase u
but It is not that easy like i thought
Im not sad bae
아 이젠 not bae
옆에 없네 이젠
솔직히 공허해
그 마지막 한 마디
내가 밉다고 you said
그만하라면서 소리쳤지
화만 냈어 또
울면서 떠났지 넌
uh hey
whats u gonna say me now
지금에야 만난다면
예전같이 smile 활짝
웃으면서 can u say
알아 나도 came to far
멀어 이미 far to love
그래 이젠 let u go
꿈에서조차 너를 떠
나도 네가 그려져
wanna beg u one more time
but 알아 모두 illusion
so let me go
보내는 네가 아닌
내가 떠나야 될 것 같아
이젠 너를 잡을 자신이
나는 더는 nope
Baby I'm fine
많은 시간들이 모두 떠나갔지만
우린 아마 같은 생각으로
그저 비워냈지만
이런 내가 너무 밉다고 말해
더 이상은 내가 싫다 그만해
다신 너를 볼 수 없지만
Baby I'm fine
또 나만 괜찮아
많은 시간들이 모두 떠나갔지만
같은 생각으로 그저 비워냈지만
이런 내가 너무 밉다고 말해
더 이상은 내가 싫다 그만해
다신 너를 볼 수 없지만
Baby I'm fine
또 나만 괜찮아"
