,노래제목,가수,가사
1232,True Colors (feat. Maya Avedis),XO Cupid,"You with the sad eyes
Don't be discouraged
Though I realise it's hard to
Take courage in a world full of people
You can lose sight of it
And the darkness inside you
Will make you feel so small
But I see your true colours
Shining through
I see your true colours
And that's why I love you
So don't be afraid to let them show
Your true colours true colours
True colours
Are beautiful like a rainbow
Show me a smile don't be unhappy
I can't remember
When I last saw you laughing
If this world makes you crazy and
You've taken in all you can bear
You call me up
Because you know I'll be there
But I see your true colours
Shining through
I see your true colours
And that's why I love you
So don't be afraid to let them show
Your true colours true colours
True colours
Are beautiful like a rainbow"
1234,Let Yourself Free,Fitz & The Tantrums,"This how we ride to the beat
We like to shuffle our feet
I see your eyes through that smoke
Come-come on baby let's go
That's how we like it

Whoa-whoa-whoa
Here comes the melody
Whoa-whoa-whoa
It's time to get free
Whoa-whoa-whoa
Come-come on follow me
Whoa-whoa-whoa
Let yourself free

Let yourself free

Let-let that sweat fill that room
I wanna boogie with you
I been looking for you all night
Tell me that it's alright
I wanna rock it with you
(That's how we like it)

Oof
We're jumping through the roof
We gotta keep it loose loose
Gotta keep it loose
Turn up that ooh
That's got me feeling you
We gotta keep it loose loose
Gotta keep it loose
(That's how we like it)

Whoa-whoa-whoa
Here comes the melody
Whoa-whoa-whoa
It's time to get free
Whoa-whoa-whoa
Come-come on follow me
Whoa-whoa-whoa
Let yourself free

Let yourself free
Let yourself free
Let yourself free
Come-come on follow me
Let yourself free

Oof
We're jumping through the roof
We gotta keep it loose loose
Gotta keep it loose
Turn up that ooh
That's got me feeling you
We gotta keep it loose loose
Gotta keep it loose
(That's how we like it)"
1235,Paralyzed,Big Time Rush(빅 타임 러시),"You, you walked into the room
On a Friday afternoon
That's when I saw you for the first time
And I was paralyzed
I had a million things to say
But none of them came out that day
'Cause I was never one of those guys
That always had the best lies

Time stopped tickin'
My hands keep shaking
And you don't even know that

I try to speak, but girl you got me tongue-tied
I try to breathe but I'm f-f-f-frozen inside
I try to move but I'm stuck in my shoes
You got me paralyzed, paralyzed, p-p-p-paralyzed
I see you walking, but all you do is pass me by
Can't even talk, cause words don't come into my mind
I'd make a move if I had the guts to
But I'm paralyzed, paralyzed, p-p-p-paralyzed

Now I learned a lot from my mistake
Never let a good thing slip away
I've had a lot of time to look back
And my only regret is

Not telling you what I was going through
You didn't even know that

I try to speak, but girl you got me tongue-tied
I try to breathe but I'm f-f-f-frozen inside
I try to move but I'm stuck in my shoes
You got me paralyzed, paralyzed, p-p-p-paralyzed
I see you walking, but all you do is pass me by
Can't even talk, cause words don't come into my mind
I'd make a move if I had the guts to
But I'm paralyzed, paralyzed, p-p-p-paralyzed

As the years go by I think about you all the time (whoa-oh)
If I get the chance I hope I won't be paralyzed, paralyzed by you

You walked into the room
On a Friday afternoon

I try to speak, but girl you got me tongue-tied
I try to breathe but I'm f-f-f-frozen inside
I try to move but I'm stuck in my shoes
You got me paralyzed, paralyzed, p-p-p-paralyzed (you got me paralyzed)
I see you walking, but all you do is pass me by
Can't even talk, cause words don't come into my mind
I'd make a move if I had the guts to
But I'm paralyzed, paralyzed, p-p-p-paralyzed (you got me paralyzed)

Paralyzed, paralyzed (you got me tongue-tied)
Paralyzed, paralyzed (now I'm frozen inside)
Paralyzed, paralyzed
You got me paralyzed, paralyzed, p-p-p-paralyzed"
1237,Wonderlust,Lost Kings(로스트 킹스),"I wonder
If we both are ever thinking 'bout each other
At the same time
I wonder
If we both are ever thinking 'bout each other
At the same time

I never remember to forget
The harder I try
The harder it gets
Replaying all the words you ever said
A million times
It's stuck in my head

I know I've seen better days
I hate that you're the one to thank
It kills me thinking 'bout your face
It's true, oh
I tell myself I'm moving on
Been telling myself for way too long
It doesn't matter what I do
My mind's on you

I wonder
If we both are ever thinking 'bout each other
At the same time
I wonder
If we both look at those photos 
from last summer
At the same time

'Cause when the sun goes down 
and the night turns blue
There's nobody else on my mind but you
I wonder
If we both are ever thinking 'bout each other
At the same time
At the same time
At the same time
At the same time

I swore it would never come to this, no
'Cause as soon as we met
I knew it was it
Laying by your side a perfect fit, yeah
The perfume on your neck
I still smell in my bed

I know I've seen better days
I hate that you're the one to thank
It kills me thinking 'bout your face
It's true, oh
I tell myself I'm moving on
Been telling myself for way too long
It doesn't matter what I do
My mind's on you

I wonder
If we both are ever thinking 'bout each other
At the same time
I wonder
If we both look at those photos 
from last summer
At the sametime

'Cause when the sun goes down 
and the night turns blue
There's nobody else on my mind but you
I wonder
If we both are ever thinking 'bout each other
At the same time
At the same time
At the same time
At the same time
At the same time

I wonder
If we both are ever thinking 'bout each other
At the same time
At the same time
At the same time"
1238,Go Somewhere (feat. TWNTY4),Jeh,"Can we go somewhere
On the low
Can we go somewhere
Can we go somewhere
The city's way too crowded baby
I just wanna get away
Please just tell me yes no maybe
We can plan a great escape
Seconds turn into hours every time
we touch we touch
And we don't wanna let go
cause we ain't had enough enough
So can we go somewhere
On the low
Can we go somewhere
That they don't know
Can we go somewhere
and just take it slow
Can we go somewhere
Can we go somewhere
Got something in common baby
We both know that you're the one
Don't know where the hell was going
But it's like heaven anywhere we are
Seconds turn into hours every time
we touch we touch
And we don't wanna let go
cause we ain't had enough enough
So can we go somewhere
On the low
Can we go somewhere
That they don't know
Can we go somewhere
and just take it slow
Can we go somewhere
Can we go somewhere
Can we go somewhere
Can we go
Can we go somewhere
So can we go somewhere
On the low
Can we go somewhere
That they don't know
Can we go somewhere
and just take it slow
Can we go somewhere
Can we go somewhere
Can we go somewhere
Can we go
Can we go somewhere
Can we go"
1240,Would You Lie,Seeb(씨비),"Not sure there's anything more painful
Than watching the love of your life move on
There's nothing I can do to change it
I know you're already too far gone
I don't do it for you anymore
I don't excite you not like I used to
And I guess you're just runnin' out of love
Oh I can't blame you but I gotta ask you
Would you lie lie to me tonight?
Bring me back to summer
When your heart was mine
Oh would you lie lie just for the night?
Make it feel like we're not running out of time
Would you lie?
Would you lie?
Would you lie?
Would you lie?
Would you lie?
Would you lie?
The hardest part is I still love you
And God knows
There's nowhere to change your mind oh
I've played it a million times over
I still don't know how I could be so blind
I don't do it for you anymore
I don't excite you not like I used to
And I guess you're just runnin' out of love
Oh I can't blame you but I gotta ask you
You might also like
Would you lie lie to me tonight?
Bring me back to summer
When your heart was mine
Oh would you lie lie just for the night?
Make it feel like we're not running out of time
Would you lie?
Would you lie?
Would you lie?
Would you lie?
Would you lie?
Would you lie?
Lie lie to me tonight
Bring me back to summer
When your heart was mine
Oh would you lie lie just for the night?
Make it feel like we're not running out of time"
1241,Damn (You’ve Got Me Saying),Galantis(갈란티스),"Let me explain it when I did you wrong
I didn't know I'd feel this regret
And it drives me crazy to see you move on
While I lay alone in my bed
If I could rewind take a step back in time
I would never do you like that
I made a mistake so now it's too late
And there ain't no way I'm getting you back
You got me saying Damn
I shouldn't have let you walk right out my life
I shoulda treated you right
I shoulda been by your side
Like Damn
I slipped and let you catch somebody's eye
And now I can't even lie
It's killing me inside
Like Damn
I shouldn't have let you walk right out my life
I shoulda treated you right
I shoulda been by your side
Like Damn
I slipped and let you catch somebody's eye
And now I can't even lie
It's killing me inside
Can't get no closure though we said goodbye
I still feel the same as before
Keep my composure believe me I've tried
To accept you're not mine anymore
If I could rewind take a step back in time
I would never do you like that baby
I made a mistake so now it's too late
And there ain't no way I'm getting you back
You got me saying Damn
I shouldn't have let you walk right out my life
I shoulda treated you right
I shoulda been by your side
Like Damn
I slipped and let you catch somebody's eye
And now I can't even lie
It's killing me inside
Like Damn
I shouldn't have let you walk right out my life
I shoulda treated you right
I shoulda been by your side
Like Damn
I slipped and let you catch somebody's eye
And now I can't even lie
It's killing me inside
Damn I shoulda never let you walk out my life
It's killing me killing me inside
Damn I shoulda never let you walk out my life
it's killing me it's killing me inside
Damn I shoulda never let you walk out my life 
it's killing me killing me inside
Damn I shoulda never let you walk out my life 
it's killing me inside
Damn
I shouldn't have let you walk right out my life
I shoulda treated you right
I shoulda been by your side
Like Damn
I slipped and let you catch somebody's eye
And now I can't even lie
It's killing me inside
Like Damn
I shouldn't have let you walk right out my life
I shoulda treated you right
I shoulda been by your side
Like Damn
I slipped and let you catch somebody's eye
And now I can't even lie
It's killing me inside"
1243,Wait A Minute,Sub-Radio,"I watch you do your hangover makeup
Look in the mirror and catch your eye
I pinched myself and I didn't wake up
Oh I think I need this and I want to get it right
Wait a minute
I don't wanna be a number
I don't wanna just be yours for the night
I'm not living undercover
Come-a-come on I need this
Before you turn on the light
Wait a minute
I don't wanna be a number
I don't wanna just be yours for the night
I'm not living undercover
Wait a minute I need this
Before you turn on the light
Night driving on the way out to Phoenix
your firebird and my heart are racing
Mixtape you made for me on the speakers
I would be your shotgun for forever baby
I don't wanna be a number
I don't wanna just be yours for the night
I'm not living undercover
Come-a-come on I need this
Before you turn on the light
Wait a minute
I'm seeing it clearer
But still i can't figure you out
I know you're a dreamer
Honey what are you dreaming about?
What are you dreaming about?
What are you dreaming about?
If you're gonna tell me tell me now
Cuz I don't wanna-
I don't wanna be a number
I don't wanna just be yours for the night
I'm not living undercover
Come-a-come on I need this
Before you turn on the light
Wait a minute
I don't wanna be a number
I don't wanna just be yours for the night
I'm not living undercover
Wait a minute I need this
Before you turn on the light"
1244,Do Me Like That,Olly Murs(올리 머스),"Eyes
I wish I never looked into your eyes
(Woohoo)
Mind
We both know what goes on inside your mind
(Woohoo)

So don't jump on top
You ain't what I want
Make it disappear
Talking way too hot
Got me burning
Whispering in my ears
So tell me why ya do that

Why do you do me, do me like that, like that?
Why do you do me, do me?
Why do you do me, do me?
You touch it down and tell me bite that, bite that
Why do you do this to me?
Why do you do this to me?

All my friends, they call me up and tell me
Getcha, getcha life back, ya life back
So why do you do me, do me like that
Do me, do me like that, like that

Kiss
We both know what goes on behind them lips
(Woohoo)
Dress
You know when your wear it I'm a mess
(Woohoo)

So don't jump on top
You ain't what I want
Make it disappear
Talking way too hot
Got me burning
Whispering in my ears
So tell me why ya do that

Why do you do me, do me like that, like that?
Why do you do me, do me?
Why do you do me, do me?
You touch it down and tell me bite that, bite that
Why do you do this to me?
Why do you do this to me?

All my friends, they call me up and tell me
Getcha, getcha life back, ya life back
So why do you do me, do me like that
Do me, do me like that, like that

Oh my, oh my, oh my God
Your body drive me crazy
Take my cash and take my car
You got me saying, ""Save me""
Oh my, oh my, oh my God
Your body drive me crazy
Take my cash and take my car
You got me screaming, ""Save me""

Why do you do me, do me like that, like that?
Why do you do me, do me?
Why do you do me, do me?
You touch it down and tell me bite that, bite that
Why do you do this to me?
Why do you do this to me?

All my friends, they call me up and tell me
Getcha, getcha life back, ya life back
So why do you do me, do me like that
Do me, do me like that, like that
(Woohoo)"
1245,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),"기분이 째져
Ayy who's the best dresser
반경 100m 누가 젤 튀어
잘 되면 셀럽
못 되면 평생 리셀러
내 개성은 시대를 안 타 huh
안 타 cause
나는 새삥
모든 게 다 새삥
보세 옷을 걸쳐도
브랜드 묻는 DM이 와
I'm too sexy
헌 집 주고 새집
프리미엄이 붙어
두 배 세 배 네 배 yeah
나는 새삥
11년째 freshman
유명세를 걷어
현찰 대신 스펙을 stackin'
Ooh! You're not savage
남의 멋만 쌔비지
난 취향을 감춰 그래
내 세컨 카는 수수께끼
Show and prove의 심볼
넘볼 수 없는 임금
The king is back 뽷!
다시 '코'시국
암만 영끌해도 근본은 절대 못 사
눈팅으로 배운 너의 street fashion
뚜까 패고파
기분이 째져
Ayy who's the best dresser
반경 100m 누가 젤 튀어
잘 되면 셀럽
못 되면 평생 리셀러
내 개성은 시대를 안 타 huh
안 타 cause
나는 새삥
모든 게 다 새삥
보세 옷을 걸쳐도
브랜드 묻는 DM이 와
I'm too sexy
헌 집 주고 새집
프리미엄이 붙어
두 배 세 배 네 배 yeah
아마 나는 오늘도 미치게 하겠지 workin'
이유는 뻔하지 새로운 옷이
알어 니 위치는 겉만 하지 마
건방 빌린 게 티 나서 bro
이제 여름이 오니까 준비해
내 목에다 채워질 아이스체인
1234 옷을 세는 것도 지겨워 man
New thang
I love my hates
원해 new chain
우리 엄만 생일마다 새 가방이 생기지
신기록 갱신
우린 없어 배신
나는 매일 새신
Yessir I really came from zero
그래서 2배로 work
책임을 가진 삶은 생각보다 괴로워
언제나 let's go hard
내 옷은 새로워
난 운전할 때마다 맨 앞이라 외로워
안 무셔 drip check 내 옷들은 늘 새삥
아무도 못 말려 나란 바닥노무 쉐낀
멈출 수 없어 난 쌓아야 해 stack
안전모를 썼던
나는 절대 못해 cap
기분이 째져
Ayy who's the best dresser
반경 100m 누가 젤 튀어
잘 되면 셀럽
못 되면 평생 리셀러
내 개성은 시대를 안 타 huh
안 타 cause
나는 새삥
모든 게 다 새삥
보세 옷을 걸쳐도
브랜드 묻는 DM이 와
I'm too sexy
헌 집 주고 새집
프리미엄이 붙어
두 배 세 배 네 배 yeah
나는 새삥 모든 게 다 새삥"
1246,ASAP,STAYC(스테이씨),"STAYC girls it's going down
Time is running boy 그건 누구에겐 돈
You know I'm so dope 더는 못 기다려 줘
원래 나는 좀 참을성이 없는 몸
솔직한 게 좋은 걸 But you gotta know
Yeah e yeah
달콤하기만 해도 싫어 So check it
매너 좋은 거 착한 거는 나도 구분해 E yeah
순간 반짝할 거면 시작도 않는 걸
Sometimes 내가 생각해도
I think I'm really cool
ASAP 내 반쪽 아니 완전 Copy
나와 똑같아 내 맘 잘 알아줄
ASAP 꼭 닮은 내 Decalcomanie
눈앞에 나타나 줘
ASAP
Whoo woo woo woo
ASAP
Whoo woo woo woo
눈앞에 눈앞에 나타나 줘
No I'm not picky 가끔 까탈스럽대
It's ok but I care
콧대 높대 아닌데 Get it
이해하게 될 걸 너만 나타나면
So baby hurry up I'm just waiting on
달콤하기만 해도 싫어 So check it
겉만 그런지 진심인지 나도 구분해 E yeah
금방 타오른다면 쉽게 꺼지는 걸
Sometimes 내가 생각해도
I think I'm really cool
ASAP 내 반쪽 아니 완전 Copy
나와 똑같아 내 맘 잘 알아줄
ASAP 꼭 닮은 내 Decalcomanie
눈앞에 나타나 줘
ASAP
Whoo woo woo woo
ASAP
Whoo woo woo woo
눈앞에 눈앞에 나타나 줘
실제론 어떤 느낌인 걸까
A beautiful a beautiful love
한 번도 느껴본 적 없는 걸
So where you at 기다리고 있는데
ASAP
ASAP 내 반쪽 아니 완전 Copy
나와 똑같아 내 맘 잘 알아줄
ASAP 꼭 닮은 내 Decalcomanie
눈앞에 나타나 줘
ASAP
Whoo woo woo woo
ASAP
Whoo woo woo woo
눈앞에 눈앞에 나타나 줘"
1247,Rush Hour (Feat. j-hope of BTS),Crush,"Yo I've been walking on the street yo
유엔빌리지에서 한강진역
이태원을 지나왔어 언덕길로
클랙슨은 목이 쉬어 퇴근길마다 삐걱삐걱
그게 자그마치 2년
입에 단내가 나 미칠 지경
작업실로 당당하게 내비 찍어
This is Crush hour 비켜라 비켜
We gotta celebrate 넌 즐기기만 해
누가 뭐래도 Baby
Hey ladies and gentlemen
do what you wanna do baby
그러니까 너넨 히비히비합 질러 빽빽
다시 Clap clap clap and then hit that
하나둘 모여 마치 Traffic jam
Get up get up
그러니까 너넨 히비히비합 질러 땍땍
따라 해 어때 생각보다 쉽지
모두 모여 마치 Traffic jam
Get up (get up) get on up
Yo I've been walking on the street yo
서울숲에서부터 근방 직경
But 어딜 가든 이젠 레드카펫 Feel yo
사진 소리 찰칵찰칵 가는 길마다 찍어 찍어
붐비는 People 마치 Traffic 기분
보험마저 없는 내 미래 비전
Y'all trippin' whole lotta freaks
And now Crush hour 난 그냥 형 따라 직진
We gotta celebrate 넌 즐기기만 해
누가 뭐래도 Baby
Hey ladies and gentlemen
do what you wanna do baby
그러니까 너넨 히비히비합 질러 빽빽 (빽빽)
다시 Clap clap clap and then hit that (hit that)
하나둘 모여 마치 Traffic jam
Get up get up
그러니까 너넨 히비히비합 질러 땍땍 (땍땍)
따라 해 어때 생각보다 쉽지
모두 모여 마치 Traffic jam
Get up (get up rush hour)
Take'em to the bridge
La la la la la la la la
La la la la la la la
La la la la la la la la
La la la la la la la
This is Crush hour Crush hour Crush hour
This is Crush hour Crush hour Crush hour
Watch Out (Watch Out)
Watch Out (Watch Out)
This is Crush hour Crush hour Crush hour"
1248,Next Level,aespa,"I'm on the Next Level Yeah
절대적 룰을 지켜
내 손을 놓지 말아
결속은 나의 무기
광야로 걸어가
알아 네 Home ground
위협에 맞서서
제껴라 제껴라 제껴라
상상도 못한 Black out
유혹은 깊고 진해
(Too hot too hot)
맞잡은 손을 놓쳐
난 절대 포기 못해
I'm on the Next Level
저 너머의 문을 열어
Next Level
널 결국엔 내가 부셔
Next Level
KOSMO에 닿을 때까지
Next Level
제껴라 제껴라 제껴라
La la la la la la
La la la la la la
La la la la la la
La la la la la
I see the NU EVO.
적대적인 고난과 슬픔은
널 더 Popping 진화시켜
That's my naevis It's my naevis
You lead, we follow
감정들을 배운 다음
Watch me while I make it out
Watch me while I work it out
Watch me while I make it out
Watch me while I work it out
Work it work it work it out
감당할 수 없는 절망도
내 믿음을 깨지 못해
더 아픈 시련을 맞아도
난 잡은 손을 놓지 않을게 Oh
절대로 뒤를 돌아보지 말아
광야의 것 탐내지 말아
약속이 깨지면
모두 걷잡을 수 없게 돼
언제부턴가 불안해져 가는 신호
널 파괴하고 말 거야
(We want it)
Come on
Show me the way to KOSMO Yeah
Black Mamba가 만들어낸 환각 퀘스트
aespa, ae를 분리시켜놓길 원해 그래
중심을 잃고 목소리도 잃고 비난받고
사람들과 멀어지는 착각 속에
naevis 우리 ae, ae 들을 불러봐
aespa의 Next Level P.O.S를 열어봐
이건 REAL WORLD 깨어났어
We against the villain
What's the name?
Black Mamba
결국 난 문을 열어
그 빛은 네겐 Fire
(Too hot too hot)
난 궁금해 미치겠어
이다음에 펼칠 Story
Huh
I'm on the Next Level
저 너머의 문을 열어
Next Level
널 결국엔 내가 부셔
Next Level
KOSMO에 닿을 때까지
Next Level
제껴라 제껴라 제껴라
I'm on the Next Level
더 강해져 자유롭게
Next Level
난 광야의 내가 아냐
Next Level
야수 같은 나를 느껴
Next Level
제껴라 제껴라 제껴라
Huh"
1249,DUMB DUMB,전소미,"거울 앞에서 또 연습해
두 눈을 크게 떠
이런 표정을 넌 좋아해
어떻게 하면 더 연약해 청초해 보일까
안 꾸민듯 꾸며보곤 해
여자의 마음을 너무 몰라 넌
Let me just say it now
두려운 내 모습까지 감싸 안아줘
난 네 머리 꼭대기에서 춤춰 You dumb dumb
난 네 머리 꼭대기에서 춤춰 You dumb dumb
영혼까지 끌어 떠는 내숭
결국 이게 다 널 위한거야
Dumb dumb dumb
순수한 내 눈빛보고 잔머리 굴리지말고
Let's play dumb dumb dumb
원래 많이 못 먹어요 양이 적어서 Yeah
벌렌 절대 못 잡아요 너무 무서워
Nah I aint got time for that
Tried to act the part and rewind it back
Over and over shows over take or leave
It's make love or make believe
여자의 마음을 너무 몰라 넌
Let me just say it now
두려운 내 모습까지 감싸 안아줘
난 네 머리 꼭대기에서 춤춰 You dumb dumb
난 네 머리 꼭대기에서 춤춰 You dumb dumb
영혼까지 끌어 떠는 내숭
결국 이게 다 널 위한거야
Dumb dumb dumb
순수한 내 눈빛보고 잔머리 굴리지말고
Let's play dumb dumb dumb
Hey dumb dumb
네가 사랑에 빠진건 내 계획대로 Done done
Hey dumb dumb
이제 애쓰지 않아도
Tell me that I'm the one one
Hey dumb dumb
네가 사랑에 빠진건 내 계획대로 Done done
Hey dumb dumb
이제 애쓰지 않아도
난 네 머리 꼭대기에서 춤춰 You dumb dumb"
1250,That That (prod. & feat. SUGA of BTS),싸이 (PSY),"20 22
PSY Coming back (이리 오너라)
Long time no see huh?
오래간만이지 huh?
우리 다시 웃고 울고 지지고 볶고
Let's get loco
Pandemic's over uh
그래 기분이 오져 uh
다시 그분이 오죠 uh
Everybody say
뻑적지근해
걸쩍지근해
시끌벅적거리네
너무 좋아 북적거리네
동서남북 Aye
강남강북 Aye
싹 다 모여 Throw yo hands in the air
I say yeah
Can you feel it?
Can you feel it?
Oh oh woo yeah Oh woo oh
Can you feel it?
Can you feel it?
Oh oh woo yeah Ah
준비하시고 (Go) 쏘세요 (Oh)
That that I like that (Like that)
기분 좋아 Babe (Babe)
흔들어 좌 우 위 아래로 (Sing it)
One two three to the four (Sing it)
That that I like that
That that I like that babe
That that I like that
It's like that that yo
That that I like that
That that I like that babe
That that I like that
It's like that
야 내가 뭐 하는 사람인지 까먹었지?
That that I like that (Like that)
시간이 지나도 변함없이
That that I like that (Like that)
I don't care I don't care that I like that
That that I like that (Like that)
내가 바라보고 바라왔던 사람들아
모두 다 Ready set go
되려 늘어난 맷집 때리던 분이 불편하겠지
너네 바람대로 망할 거라 고사 지낸
사람들을 모아다가 가볍게 때찌
적당히 하라고 Oh oh oh
그냥 닥치고 다 같이 놀아보자고 Oh oh oh
민윤기와 박재상
Can you feel it?
Can you feel it?
Oh oh woo yeah Oh woo oh
Can you feel it?
Can you feel it?
Oh oh woo yeah Ah
준비하시고 (Go) 쏘세요 (Oh)
That that I like that (Like that)
기분 좋아 Babe (Babe)
흔들어 좌 우 위 아래로 (Sing it)
One two three to the four (Sing it)
That that I like that
That that I like that babe
That that I like that
It's like that that yo
That that I like that
That that I like that babe
That that I like that
It's like that that yo
Do what you wanna
Say what you wanna
Do what you wanna (Say what?)
That that I like that babe
Do what you wanna
Say what you wanna
Do what you wanna (Say what?)
That that I like that babe
That that I like that"
1251,POP!,나연 (TWICE),"What's wrong?
홀릴 듯이 난 너를 자극해 (Pop pop pop) 
Watch out! 
설렌 듯이 네 부푼 맘이 터질 듯해 (Pop pop pop) 
(Let's start) 내 맘대로 Play it
(Won't stop) 거침없이 Shake it 
You know? 넌 내게 달려있단 것만 알아둬 

이미 넌 나를 벗어날 수가 없어 
떨린 그 눈빛, 티 나는 몸짓 Baby 
터뜨리고 싶은 너 

설렘이 멎기 전에 
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 터지길 원해 

가슴이 뛰는 이 느낌
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 널 갖길 원해 

Pop pop pop (Uh uh) 
(You want it)
Pop pop pop (Uh uh)  
(I got it) 
Pop pop pop (Uh uh) 
Pop pop pop 

너무 잘 보여 아무리 숨겨도 
이미 들킨 걸 자꾸 둥둥 떠다니잖아 
여유롭게 Check it 
보란 듯이 Take it 
(Baby) Baby you're out of control 
So you're under my control 

설렘이 멎기 전에 
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 터지길 원해 

가슴이 뛰는 이 느낌
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 널 갖길 원해 

Pop pop pop (Uh uh) 
(You want it)
Pop pop pop (Uh uh)  
(I got it) 
Pop pop pop (Uh uh) 
Pop pop pop 

Pop pop 버블같이 터져 버릴지 몰라 
끝도 없이 점점 부풀어 가 
내게 푹 빠진 너를 애써 참진 마 
Bae bae eyes on me now 
내가 터뜨려 줄 테니 

Five! 자, 때가 됐어 
Four! 딱 숨을 멈춰 
Three! 난 너를 겨눠 
Two! One! Here we go!

설렘이 멎기 전에 
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 터지길 원해 

가슴이 뛰는 이 느낌
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 널 갖길 원해 

Pop pop pop (Uh uh) 
Pop pop pop (You gotta pop it) 
Pop pop pop (I can't stop it)
Pop pop pop"
1252,ZOOM,제시 (Jessi),"Lights Camera Action

I see you lookin at my P I C (I know) 
크게 땡겨 땡겨 좀 더 땡겨봐 봐 기똥차지
Zoom In Zoom Out (OK)
Zoom In Zoom Out (OK)
Zoom In Zoom Out (OK)
Baby 확 가게 확대 확실하게 Oww

I'm feelin like a million bucks yeah
Must be the million bucks yeah
오늘따라 빛이나
Selfie 찰칵하면 빛이나
Always talkin 쉿 know you like that 
쫄지마 앙 물지는 않을게 
Yea it's like that hey hey pretty lil thang
Do ya thang I'll be right back 

(Woo) 우린 모두 사진 찍기 위해 살아 
나도 그래 네 맘 알아 Aight
(Woo) 우린 모두 관심받기 위해 살아 
나도 그래 네 맘 알아 Aight

Lights Camera Action Baby 

I see you lookin at my P I C (I know) 
크게 땡겨 땡겨 좀 더 땡겨봐 봐 기똥차지
Zoom In Zoom Out (OK)
Zoom In Zoom Out (OK)
Zoom In Zoom Out (OK)
Baby 확 가게 확대 확실하게 Oww

Do you like all my clothes and my bags?
옷을 입고 가방 멨을 뿐인데?
Why you like it when I'm sad or I'm mad?
I don't give uh cuz I'ma bad
빛이 빛이 나는 Wishlist 항상 일 Pick  
물어보지 좀 마 언니 뭐야 립스틱? 
It's funny how you always talking money 
But always playin a dummy 
Yous a bummy beggin yo mummy for money

Oh He looks good in that louis louis
Oh She a cutie with a booty booty
Screenshot 저장해 놔둘래? 
Goddamn 실화냐? 허리둘레? 

됐어 다음 다음 난 무덤덤 
Eat it up 먹방
Watch you chow down 셋 둘 하나 Cheese
Take a couple pics and a couple of flicks 

(Woo) 우린 모두 사진 찍기 위해 살아 
나도 그래 네 맘 알아 Aight
(Woo) 우린 모두 관심받기 위해 살아 
나도 그래 네 맘 알아 Aight

Lights Camera Action Baby

I see you lookin at my P I C (I know) 
크게 땡겨 땡겨 좀 더 땡겨봐 봐 기똥차지
Zoom In Zoom Out (OK)
Zoom In Zoom Out (OK)
Zoom In Zoom Out (OK)
Baby 확 가게 확대 확실하게 Oww

Wait   OMG I'm such a catfish"
1253,롤린 (Rollin'),브레이브걸스(Brave Girls),"그 날을 잊지 못해 babe
날 보며 환히 웃던 너의 미소에
홀린 듯 I'm fall in love
But 너무 쪽팔림에 (난 그저)
한마디 말도 못해 babe 

I wanna you 너의 눈빛은 
날 자꾸 네 곁을 맴돌게 해

Just only you 굳게 닫힌 내 맘이 
어느새 무너져버려 Because of you

온통 너의 생각뿐이야 나도 미치겠어
너무 보고 싶어 매일 매일 매일

자꾸 초라해지잖아 내 모습이
그대여 내게 말해줘 사랑한다고

Rollin' Rollin' Rollin' Rollin' 
Rollin' Rollin' Rollin' Rollin' 
Rollin' Rollin' Rollin' Rollin' 
하루가 멀다 하고 Rolling in the deep 

Rollin' Rollin' Rollin' Rollin' 
Rollin' Rollin' Rollin' Rollin' 
기다리고 있잖아 Babe Just only you

기다리고 있잖아 Babe Just only you

Hey I just wanna be with you
오늘 밤이 가기 전에
I can't feel you 조금 더 다가와 줘 
Tonight I'm ready for you

You wanna touch me I know
대체 뭘 고민해 빨리 안아
아닌 척 모르는 척 하다가
늦게 놓치고 후회 말아

I wanna you 너의 눈빛은 
날 자꾸 네 곁을 맴돌게 해

Just only you 굳게 닫힌 내 맘이 
어느새 무너져버려 Because of you

온통 너의 생각뿐이야 나도 미치겠어
너무 보고 싶어 매일 매일 매일

자꾸 초라해지잖아 내 모습이
그대여 내게 말해줘 사랑한다고

Rollin' Rollin' Rollin' Rollin' 
Rollin' Rollin' Rollin' Rollin' 
Rollin' Rollin' Rollin' Rollin' 
하루가 멀다 하고 Rolling in the deep 

Rollin' Rollin' Rollin' Rollin' 
Rollin' Rollin' Rollin' Rollin' 
기다리고 있잖아 Babe Just only you

이제 와 숨기려 하지 마요
그대여 아닌 척하지 마요
온종일 난 그대 생각에 잠긴 채로
난 이대로 기다리고 있어요

Rollin' Rollin' Rollin' Rollin' 
Rollin' Rollin' Rollin' Rollin' 
Rollin' Rollin' Rollin' Rollin' 
하루가 멀다 하고 Rolling in the deep 

Rollin' Rollin' Rollin' Rollin' 
Rollin' Rollin' Rollin' Rollin' 
기다리고 있잖아 Babe Just only you

기다리고 있잖아 Babe Just only you"
