,노래제목,가수,가사
10,불타오르네 (FIRE),방탄소년단,"불타오르네

Fire
Fire
Fire
Fire

When I wake up in my room 난 뭣도 없지
해가 지고 난 후 비틀대며 걷지
다 만신창이로 취했어 취했어
막 욕해 길에서 길에서
나 맛이 갔지 미친놈 같지
다 엉망진창, livin' like 삐-이-

니 멋대로 살어 어차피 니 꺼야
애쓰지 좀 말어 져도 괜찮아
Errbody say La la la la la (La la la la la)
Say La la la la la (La la la la la)
손을 들어 소리질러 Burn it up
불타오르네

싹 다 불태워라 Bow wow wow
싹 다 불태워라 Bow wow wow 

Hey, burn it up
전부 다 태울 것 같이
Hey, turn it up
새벽이 다 갈 때까지
그냥 살아도 돼 우린 젊기에
그 말하는 넌 뭔 수저길래
수저수저 거려 난 사람인데
(So what)

니 멋대로 살어 어차피 니 꺼야
애쓰지 좀 말어 져도 괜찮아
Errbody say La la la la la (La la la la la)
Say La la la la la (La la la la la)
손을 들어 소리질러 Burn it up
불타오르네

싹 다 불태워라 Bow wow wow
싹 다 불태워라 Bow wow wow

(Fire) 겁 많은 자여 여기로
(Fire) 괴로운 자여 여기로
(Fire) 맨주먹을 들고 All night long
(Fire) 진군하는 발걸음으로
(Fire) 뛰어봐 미쳐버려 다

싹 다 불태워라 Bow wow wow
싹 다 불태워라 Bow wow wow

Fire
Fire
싹 다 불태워라 Bow wow wow

Fire
Fire
싹 다 불태워라 Bow wow wow

용서해줄게"
11,뜨거운 감자,엔플라잉(N.Flying),"야
네 형
넌 다시 태어나면 뭐가 되고 싶냐?
전 감자요
감자?
네 뜨거운 감자
What?
어딜 가도 나를 다 알아봐
바로 내 얼굴이 명함이지
일거수일투족 뭘 하든지
하나하나 나를 따라 하지
아주 난리 난리 나
여기 여기 붙어라
살짝 웃기만 해도
기찻길 도미노같이 쓰러지지
아 뜨거워 so high
가끔은 쉬고 싶은데
여기저기 모두 날 불러대지
머리부터 발끝까지
음 여기 너희들 다 파파라치?
조명이 환히 비추고
내가 노래를 부르면 다들 반해
나는 뜨거운 감자야
유명한 남자야
내 이름을 불러줘
쉽게 식진 않을 거야
나는 뜨거운 감자니까
쉽게 식진 않을 거야
여기저기 예쁜 여자 모두 hello
Hot 뜨거운 potato
눈 깜빡하면 마치 화보같이
미소 한 번에 맘을 사지
쉴 틈이 없이 뜨거운 열기
I can't stop it
아 진짜 좀 내버려 둬 이제
눈치채기 전에 그냥 멈춰
어딜 가든 전부 카니발이 돼
나 진짜 필요해
날 식혀 줄 issue
비추지 않아도 alright
가끔은 쉬고 싶은데
여기저기 모두 날 불러대지
머리부터 발끝까지
음 여기 너희들 다 파파라치?
조명이 환히 비추고
내가 노래를 부르면 다들 반해
나는 뜨거운 감자야
유명한 남자야
내 이름을 불러줘
쉽게 식진 않을 거야
나는 뜨거운 감자니까
쉽게 식진 않을 거야
여기저기 예쁜 여자 모두 hello
Hot 뜨거운 potato
Is it that? it is real
레드 카펫 밟고 먹어 뷔페
갖고 싶으면 가져 we get that
Oh got them 날 보고 기겁해
Wait wait wait 우릴 막지 마 넌
하거나 말거나 관심 말아
오늘 이 밤이 지나도 come back tomorrow
부드럽게 안겨줘 soft and mellow
혼자 있으면 뭐 할래
내가 필요하다는데
고민은 버릴게 노래는 뜨겁게
여기 다 쓰러지게
조명이 환히 비추고
내가 노래를 부르면 다들 반해
나는 뜨거운 감자야
유명한 남자야
내 이름을 불러줘
쉽게 식진 않을 거야
나는 뜨거운 감자니까
쉽게 식진 않을 거야
여기저기 예쁜 여자 모두 hello
모두 다 기다리던 나니까 oh whoo
쉽게 식진 않을 거야
나는 뜨거운 감자니까
쉽게 식진 않을 거야
여기저기 예쁜 여자 모두 hello
Hot 뜨거운 potato
Hot 뜨거운 potato"
12,BOOL (Feat. Beenzino) (Prod. Mokyo),pH-1,"Got off the plane
I walked away
From all the pain
I ain't never really felt like this
바빠진 매일
높아진 페이
My life is changed
It'll never be the same again
I'm like woah
아직 못해 적응
사고픈 게 너무 많아
하지 못해 저금
질투 많은 애들 입엔 생겨 비누 거품 Ooh
Haters I love em
왜냐면 나는 어른
Who do it like me
몇 명 없지
모든 것을 끌어당기는 법칙
Fake gimmicks have limits
My sales doing digits
인스타 어그로 하나 없이 I eat good
I sleep better
킹 사이즈 침대 위 다 벗은 채로
그만큼 난 자유롭지
많은 욕심 아주 멋진
삶은 마치 Fire emoji
All these people sweating
Got me feeling some type of way
If I'm coming on too strong
I apologize for my mistake
Cus I'm feeling so BOOL
우린 필요해 Fireman
언제까지 넌 쿨
하고 멋진척하려 해
I'm feeling so BOOL
우린 필요해 Fireman
언제까지 넌 쿨
하고 멋진척하려 해
불지 매달 백만불씩
그 돈 뭉치 다 골치
새로고침 버튼
눌러 넌 내 Priority
넌 내 차보다 거액임
넌 내 보너스 여름임
너 땜에 짧아져 겨울이
넌 내 불 I can't stay cool no more
난 불나방 난 죽어도 my BOOL
I'll ride with you
난 워낙 불안한 구석 많아
넌 날 환하게 비춤
If any dude try to get with you
그럼 그날 내 총에 걘 무음
I have some fire in me too
I'm feeling 불 불 불 불
All these people sweating
Got me feeling some type of way
If I'm coming on too strong
I apologize for my mistake
Cus I'm feeling so BOOL
우린 필요해 Fireman
언제까지 넌 쿨
하고 멋진척하려 해
I'm feeling so BOOL
우린 필요해 Fireman
언제까지 넌 쿨
하고 멋진척하려 해
후 뜨거워 텐션
후 It's a vacation
후 불난 것 같이 막 불어대
후 근데 더 세져
후 뜨거워 텐션
후 It's a vacation
후 불난 것 같이 막 불어대
후 근데 더 세져"
13,Youngblood,5 Seconds Of Summer(파이브 세컨즈 오브 썸머),"Remember the words you told me
love me 'til the day I die?
Surrender my everything
'Cause you made me believe you're mine
Yeah you used to call me baby
Now you're calling me by name
Takes one to know one yeah
You beat me at my own damn game
You're pushing you're pushing
I'm pulling away pulling away from you
I give and I give and I give
And you take give and you take
Young blood
Say you want me
Say you want me out of your life
And I'm just a dead man walking tonight
But you need it yeah
You need it all of the time
Yeah ooh ooh ooh
Young blood
Say you want me
Say you want me back in your life
So I'm just a dead man crawling tonight
'Cause I need it yeah
I need it all of the time
Yeah ooh ooh ooh
Lately our conversations end like
It's the last goodbye
Yeah one of us gets too drunk
And calls about a hundred times
So who you been calling baby?
Nobody could take my place
When you looking at those strangers
Hope to god you see my face
Young blood
Say you want me
Say you want me out of your life
And I'm just a dead man
Walking tonight
But you need it yeah
You need it all of the time
Yeah ooh ooh ooh
Young blood
Say you want me
Say you want me back in your life
So I'm just a dead man crawling tonight
'Cause I need it yeah
I need it all of the time
Yeah ooh ooh ooh
You're pushing you're pushing
I'm pulling away pulling away from you
I give and I give and I give
And you take give and you take
You're running around
And I'm running away
Running away from you from you
Young blood
Say you want me
Say you want me out of your life
And I'm just a dead man walking tonight
But you need it yeah
You need it all of the time
Yeah ooh ooh ooh
Young blood
Say you want me
Say you want me back in your life
So I'm just a dead man crawling tonight
'Cause I need it yeah
I need it all of the time
Yeah ooh ooh ooh
You're pushing you're pushing
I'm pulling away pulling away from you
I give and I give and I give
And you take give and you take
Young blood
Say you want me
Say you want me out of your life
And I'm just a dead man walking tonight"
14,HOT,세븐틴(SEVENTEEN),"모두 우릴 쳐다봐 (봐)
태양 위를 달리는 마차 (계속 달려 Uh)
Juicy Juicy Juicy Juicy

총성이 울려 퍼진 다음 (Spicy한 Feelin')
태양을 마음에다 쏴 (I just wanna do this)
Juicy Juicy

음악 소리 크게 Turn up
세상을 사정없이 달려
태양을 뒤에 달고 밟아 경적 울려 
우리답게 Fire (우리답게)

뭘 따라가려 해 (뭘 따라가려 해)
우리 방식대로 더 더 (우리 방식대로 더 더)
Say ah 뜨거워 뜨거워 뜨거워

밤이 없는 낮 하늘은 붉은색
모든 세상에 빛은 하나인 듯해 (하나 된 듯이)
벅찬 심호흡과 리듬 과열 Vibe
운명의 태양에 내일을 걸어봐
따라오라 Go

우리는 Drop it like HOT HOT HOT 
(Oh 지금 Feelin' so HOT)
이 노래 Burnin' like HOT HOT HOT HOT 
(Boom Brr Boom Boom)
우리는 Drop it like HOT HOT HOT 
(Oh 지금 Feelin' so HOT)
Yeah I'm runnin' too HOT HOT HOT HOT 
(Boom Brr Boom Boom)

태양을 향해 불붙여라 
아주 뜨겁게 (Boom Brr Boom Boom)
태양을 향해 불붙여라
뜨거워 이 노래 Everybody 떼창

Ay 나팔을 불어라 사막의 파도 사이로 
Drive away
I don't want uh one more chance 
이 순간에 모든 걸 걸을래

태양을 향해 등지고 있던 
내 그림자는 다시 빛이 돼
Yeh 가슴을 뜨겁게 거짓말 없어 우린 확실해

터질 것만 같아 I can't breathe 
뜨거운 심장이 (말을 안 들어)
벅찬 심호흡과 리듬 과열 Vibe
You know what to do hey you know what to do

우리는 Drop it like HOT HOT HOT 
(Oh 지금 Feelin' so HOT)
이 노래 Burnin' like HOT HOT HOT HOT 
(Boom Brr Boom Boom)
우리는 Drop it like HOT HOT HOT 
(Oh 지금 Feelin' so HOT)
Yeah I'm runnin' too HOT HOT HOT HOT 
(Boom Brr Boom Boom)

깊은 숲을 헤치고서 달려
깊은 바다 위에 태양이여
우린 Through the fire 한계를 다시 넘어
어느새 우린 높이 올라가서
 태양이 되어버릴 거야 Aw!

우리는 Drop it like HOT HOT HOT 
(Oh 지금 Feelin' so HOT)
이 노래 Burnin' like HOT HOT HOT HOT 
(Boom Brr Boom Boom)
우리는 Drop it like HOT HOT HOT 
(Oh 지금 Feelin' so HOT)
Yeah I'm runnin' too HOT HOT HOT HOT 
(Boom Brr Boom Boom)

태양을 향해 불붙여라
아주 뜨겁게 (Boom Brr Boom Boom)
태양을 향해 불붙여라
뜨거워 이 노래 Everybody 떼창"
15,불티 (Spark),태연 (TAEYEON),"불어 후후
빨간 불티야
내 마음도 너 같아
타오를 듯 위험한
살포시 널 눌러
덮으려 해 봐도
꺼지지 않는 너를
어떻게 해야 하나
여릴 줄만 알았던
그 작은 온기 속
뭐를 감추고 있었니
내 안에 내가 많아
온 밤이 소란한데
혹시 내 말을 들었니
이제 타이밍이야 눈 뜰 새벽이야
불티를 깨워
더 타올라라 후 후후후
꺼지지 않게
붉디붉은 채
더 크게 번져 후 후후
지금 가장 뜨거운
내 안의 작고 작은
불티야 불티야 꺼지지 말고 피어나
불티야 불티야 새벽을 훨훨 날아가
새 불티야 불티야 춤추듯 온몸을 살라
새 불티야 불티야 꺼지지 말고 피어나
이 까만 어둠을
동그라니 밝혀
내 앞을 비추는 너
어디든 갈 수 있어
세찬 바람을 타고
떠올라 내려 보면
우린 이 별의 여행자
어제 길 위의 넌 꿈만 꾸고 있었지
작은 새처럼 작은 새처럼
이제 타이밍이야 너의 시간이야
숨을 불어넣어 불티를 깨워
타올라라 후 후후후
꺼지지 않게
붉디붉은 채
더 크게 번져 후 후후
지금 가장 뜨거운
내 안의 작고 작은
불티야 불티야 꺼지지 말고 피어나
불티야 불티야 새벽을 훨훨 날아가
새 불티야 불티야 춤추듯 온몸을 살라
새 불티야 불티야 꺼지지 말고 피어나
오랜 기다림 너의 시간을 믿어
나를 닮은 너 불티를 깨워
더 타올라라 후 후후후
꺼지지 않게
붉디붉은 채
더 크게 번져 후 후후
지금 가장 뜨거운
더 타올라라 후 후후후
꺼지지 않게
붉디붉은 채
더 크게 번져 후 후후
지금 가장 뜨거운
내 안의 작고 작은
불티야"
16,Rolling in the Deep,Adele(아델),"There's a fire starting in my heart
Reaching a fever pitch, and it's bringing me out the dark
Finally I can see you crystal clear
Go ahead and sell me out and I'll lay your sheet bare
See how I'll leave with every piece of you
Don't underestimate the things that I will do

There's a fire starting in my heart
Reaching a fever pitch
And it's bringing me out the dark

The scars of your love remind me of us
They keep me thinking that we almost had it all
The scars of your love, they leave me breathless
I can't help feeling
We could have had it all
Rolling in the deep
(Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand
(You're gonna wish you never had met me)
And you played it to the beat
(Tears are gonna fall, rolling in the deep)

Baby, I have no story to be told
But I've heard one of you
And I'm gonna make your head burn
Think of me in the depths of your despair
Making a home down there
As mine sure won't be shared

The scars of your love remind me of us
They keep me thinking that we almost had it all
The scars of your love, they leave me breathless
I can't help feeling
We could have had it all
Rolling in the deep
(Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand
(You're gonna wish you never had met me)
And you played it to the beat
(Tears are gonna fall, rolling in the deep)
We could have had it all
Rolling in the deep
You had my heart inside of your hand
But you played it with a beating

Throw your soul through every open door
Count your blessings to find what you look for
Turn my sorrow into treasured gold
You pay me back in kind and reap just what you sow

(You're gonna wish you never had met me)
We could have had it all
(Tears are gonna fall, rolling in the deep)
We could have had it all
(You're gonna wish you never had met me)
It all, it all, it all
(Tears are gonna fall, rolling in the deep)

We could have had it all
(You're gonna wish you never had met me)
Rolling in the deep
(Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand
(You're gonna wish you never had met me)
And you played it to the beat
(Tears are gonna fall, rolling in the deep)

You could have had it all
(You're gonna wish you never had met me)
Rolling in the deep
(Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand
(You're gonna wish you never had met me)

But you played it
You played it
You played it
You played it to the beat"
17,POP!,나연 (TWICE),"What's wrong?
홀릴 듯이 난 너를 자극해 (Pop pop pop) 
Watch out! 
설렌 듯이 네 부푼 맘이 터질 듯해 (Pop pop pop) 
(Let's start) 내 맘대로 Play it
(Won't stop) 거침없이 Shake it 
You know? 넌 내게 달려있단 것만 알아둬 

이미 넌 나를 벗어날 수가 없어 
떨린 그 눈빛, 티 나는 몸짓 Baby 
터뜨리고 싶은 너 

설렘이 멎기 전에 
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 터지길 원해 

가슴이 뛰는 이 느낌
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 널 갖길 원해 

Pop pop pop (Uh uh) 
(You want it)
Pop pop pop (Uh uh)  
(I got it) 
Pop pop pop (Uh uh) 
Pop pop pop 

너무 잘 보여 아무리 숨겨도 
이미 들킨 걸 자꾸 둥둥 떠다니잖아 
여유롭게 Check it 
보란 듯이 Take it 
(Baby) Baby you're out of control 
So you're under my control 

설렘이 멎기 전에 
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 터지길 원해 

가슴이 뛰는 이 느낌
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 널 갖길 원해 

Pop pop pop (Uh uh) 
(You want it)
Pop pop pop (Uh uh)  
(I got it) 
Pop pop pop (Uh uh) 
Pop pop pop 

Pop pop 버블같이 터져 버릴지 몰라 
끝도 없이 점점 부풀어 가 
내게 푹 빠진 너를 애써 참진 마 
Bae bae eyes on me now 
내가 터뜨려 줄 테니 

Five! 자, 때가 됐어 
Four! 딱 숨을 멈춰 
Three! 난 너를 겨눠 
Two! One! Here we go!

설렘이 멎기 전에 
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 터지길 원해 

가슴이 뛰는 이 느낌
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 널 갖길 원해 

Pop pop pop (Uh uh) 
Pop pop pop (You gotta pop it) 
Pop pop pop (I can't stop it)
Pop pop pop"
18,Stay This Way,프로미스나인,"Ah yeah oh baby

우리 떠날래?
출발한 뒤에 고민해도 늦지 않아 (Tonight)
가끔 즉흥적인 게 좀 필요해
해가 저물면 (Oh yeah yeah)

또 몰래 침대 밖으로 발을 내려놓을 땐
흰 모래알이 느껴져
Yeah 이 느낌 (So great)
방문을 열고 자, 바람처럼 사라질래
지금 내 기분은 Higher
Take me higher

조그만 해변, 너하고 나
I just wanna stay

Stay this way
우린 뜨겁고 눈부셔
자유롭게 춤춰
저 달이 오늘따라 예뻐서
Stay this way
깊고 짙은 Blue
더 흠뻑 빠져
Stay this way

(Stay this way, My baby)
Stay with me, Stay, Stay with me
(Stay this way, My baby)
하늘 위로 Fireworks
우리의 조그만 바닷가에
날 바라보며 Stay this way

그림 같은 우리 Such a party 
Moonlight 그림자
Groove it 춤을 추지 
파도 소리에 몸을 맡겨
매일이 난 Sunday
월요일은 사라져
나를 끌어당겨
I wanna be next to you

완벽한 탈출 꿈만 같은 이 밤
So sweet (So sweet)
So good (So good)
그 어디든 발길이 닿는 대로

조그만 해변, 너하고 나
I just wanna stay

Stay this way
우린 뜨겁고 눈부셔
자유롭게 춤춰
저 달이 오늘따라 예뻐서
Stay this way
깊고 짙은 Blue
더 흠뻑 빠져
Stay this way

Disco (Disco)
Let's go (Let's go) 
다른 모든 건 다 지워 (Yeah)
Get on the floor 
and show me some more (Oh yeah)
Disco (Disco)
Let's go (Let's go) 
다른 모든 건 다 지워 (다 지워)
So, Stay with me, Okay?

Stay this way
우린 서로를 비추며
춤을 추고 있어
오늘이 마지막인 것처럼
Stay this way
꿈 같은 걸
널 바라보며 Stay this way

(Stay this way, My baby)
Stay with me, Stay, Stay with me 
(Stay this way, My baby)
하늘 위로 Fireworks 
우리의 조그만 바닷가에
날 바라보며 Stay this way

Stay, Just stay with me
Stay with me forever, Stay with 
Stay, Just stay with me woo
Stay, Just stay with me
Stay with me forever, Stay with stay
So, Last forever 
Stay this way"
19,내 얘길 들어봐 (A-ing) (feat. 스컬 & 하하),오마이걸(OH MY GIRL),"yeah u know what time it is 
its di summer time feel the summer vibe 

dance with OH MY GIRL feeling high tru di night 

gyal I like it when u wine like this 
gyal I like it when u talk like this 

its di summer time feel the summer vibe 
sing fi dem baby 

한 번 두 번 세 번 네 번 말해도 
전혀 지겹지도 않은 걸 뭐 
계속 도망가지 말고 이젠 나의 사랑 얘길 들어줘 
한두 번 내에 끝나야지 너의 말을 듣지 
눈만 뜨면 내게 네 남자친구 얘기 
오늘은 무슨 얘기를 하려고 또 아침부터 잠을 깨우니 
 
하늘이 날 반기고 세상은 아름다워 
어떤 말도 나에겐 행복이 될 뿐이야
넓은 바다 같은 너의 마음속에 그냥 퐁당 빠지고 싶어 
아잉 
 
오늘도 쟤 얘기만 듣다 하루 끝나 
머릿속은 산더미에 내 기억은 민둥산 
한 번 두 번 세 번 네 번도 아닌데 
새삼스럽게 삐진 척이라도 하는 거야 
you know what I'm saying 
지금 너 때문에 내 머릿속에는 네 얘기 다 섞였는데 (쌔)
뭐가 문제야 대체 
네 연애 경험 대책이나 세워 솔로 되기 전에 

yeah dis a di hottest chune fi di summer 
back it up now back it up now 
wine up ur body and back it up now 
 
한 번 두 번 세 번 네 번 말해도
 전혀 지겹지도 않은 걸 뭐 
계속 도망가지 말고 이젠 나의 사랑 얘길 들어줘 
오늘은 왜 시무룩해 슬퍼 보이는지 
무슨 일이라도 생긴 건 아닌 거니 
아니야 어제 하루 동안 못 봐서 기분이 우울해지는 걸 
 
하늘이 날 반기고 세상은 아름다워 
어떤 말도 나에겐 행복이 될 뿐이야
넓은 바다 같은 너의 마음속에 그냥 퐁당 빠지고 싶어 
아잉 
 
아무도 없는 곳으로 단둘이 떠날 거야 
하얀 파도가 우리를 부르잖아
 
하늘이 날 반기고 세상은 아름다워 
어떤 말도 나에겐 행복이 될 뿐이야
넓은 바다 같은 너의 마음속에 그냥 퐁당 빠지고 싶어 
아잉 
 
항상 날 바라보는 네가 
내 곁에서 영원할 거라고 난 믿고 싶은 거야 
모두 부러운 듯 우리 사랑 
모두 질투하고 있는 것 같아 
아잉 
그냥 퐁당 빠지고 싶어 
두 팔에 날 가득 안아줘"
20,Underwater,권은비,"Uh 
Underwater

Come in, babe
차갑고 투명한 내 맘 아래
천천히 발을 디뎌 Tonight
It's okay
달래듯 조금씩 숨을 나눠 줄게
아무 걱정 하지 않게 Stay Stay 

깊이 더 깊이 넌 내 안에 잠겨 들어 (And drown)
은밀해 in love (Love)
섬뜩히 일렁인 눈빛 그 아래 있어
찾아봐 어서 (Oh down to love)

홀려가듯 내 목소린 널 휩쓸어
심해 속 밑 바닥까지 끌어당겨
원한대로 가질 테니 내게 맡겨
너를 덮친 Love 
I'm in underwater
Underwater

곧 보름달이 기울 테니 
Don't waiting tonight (Tonight)
이 고요 속에 (You know) 
우린 마주 놓여
땅을 딛던 그 느낌은 잊어버려
난 네 중력을 지워가는 걸

짙게 더 짙게 내 품 안에 빠져들어
파란이 일어 (With me all night long)
섬세한 움직임 모두 널 향해 있어
널 깨우는 Touch (You hold me tight)

홀려가듯 내 목소린 널 휩쓸어
심해 속 밑 바닥까지 끌어당겨
원한대로 가질 테니 내게 맡겨
너를 덮친 Love 
I'm in underwater
Underwater

빠져들수록 잔잔한 내 맘속에
깊이 널 가둔 채 (Umm yeah)
차오른 감정들이
이미 턱 끝까지
마지막 숨을 난 삼켜 With me

내 목소린 머릿속을 파고들어 (파고들어)
무의식 밑 바닥까지 젖어 들어 (Take you down)
아득한 이 흐름 속에 너를 맡겨
내게 잠겨 넌 
I'm in underwater
Underwater

Underwater
Underwater
Underwater

Underwater
Underwater
Underwater

원한대로 가질 테니 내게 맡겨 (내게 맡겨)
너를 덮친 Love 
I'm in underwater
Underwater

가늠조차 안 될 테니 받아들여
너와 함께 할 여긴 Underwater"
21,러브 쉿!,조유리,"Yeah Oh
L O V E is 쉿
기지개를 쭉 꽉 묶던 머린
바람 저 멀리 따라 흩날리게
창 너머로 밀려든 모든 것이 Feeling good
아마 괜찮은 하루가 될 듯해
(Here we go here we go)
두 발을 맞추던
어제의 넌 Bye 던져버려 다
(던져버려 다)
멋대로 머릴 헝클여 흐트러져도 좋아
느껴봐 Goodbye
L O V E is 쉿
오늘 내 # Mood Feel So Perfect
높게 불러 이 노래
나를 더 춤추게 해
넘치게 행복해 이 순간이
눈빛 몸짓 하나마다
스텝 시작해 봐
Shut up L U V
난 더 Little bit
신나 이 순간
L O V E is 쉿
I'm feeling good as hell 짜릿하지
너 없이도 지금 난 Shine
맘에 들어 다
L O V E is 쉿
Zig zag ah
움직여 발
바람 소린 Bass
심장 소린 Drum
거기 맞춰 밤새 춤 출래
들어선 New avenue
작은 기대감이 Bloom
새로운 길 끝엔 또 뭐가 있을까
(Find it out find it out)
네 두발 맞추던
어제의 난 Bye 던져버려 다
(던져버려 다)
정해진 거 뭐 없잖아
내 리듬을 따라와
Follow my rhythm of love
L O V E is 쉿
오늘 내 # Mood Feel So Perfect
높게 불러 이 노래
나를 더 춤추게 해
넘치게 행복해 이 순간이
눈빛 몸짓 하나마다
스텝 시작해 봐
L O V E is 쉿
Yeah Oh (L.O.V.E is 쉿)
일렁임 가득한
Feel the rhythm
Oh I will never be the same
나를 더 끌어안고 Come closer
이끌림대로 움직여
Oh oh 매 순간이 이젠 Holiday
오늘 내 # Mood Feel So Perfect
높게 불러 이 노래
나를 더 춤추게 해
지극히 완벽해 지금 느낌
자유로운 움직임과
빛나 Now I shine
Shut up L U V
난 더 Little bit
신나 이 순간
L O V E is 쉿
I'm feeling good as hell 짜릿하지
너 없이도 지금 난 Shine
맘에 들어 다
L O V E is 쉿"
22,Hype Boy,NewJeans,"(1,2,3,4)
Baby, got me looking so crazy
빠져버리는 daydream
Got me feeling you
너도 말해줄래
누가 내게 뭐라든
남들과는 달라 넌
Maybe you could be the one
날 믿어봐 한번
I'm not looking for just fun
Maybe I could be the one
Oh baby
예민하대 나 lately
너 없이는 매일 매일이 yeah
재미없어 어쩌지
I just want you
Call my phone right now
I just wanna hear you're mine
‘Cause I know what you like boy
You're my chemical hype boy
내 지난날들은
눈 뜨면 잊는 꿈
Hype boy 너만 원해
Hype boy 내가 전해
And we can go high
말해봐 yeah
느껴봐 mm mm
Take him to the sky
You know I hype you boy
눈을 감아
말해봐 yeah
느껴봐 mm mm
Take him to the sky
You know I hype you boy
잠에 들려고 잠에 들려 해도
네 생각에 또 새벽 세 시 uh-oh
알려줄 거야 they can't have you no more
봐봐 여기 내 이름 써있다고
누가 내게 뭐라든
남들과는 달라 넌
Maybe you could be the one
날 믿어봐 한번
I'm not looking for just fun
Maybe I could be the one
Oh baby
예민하대 나 lately
너 없이는 매일 매일이 yeah
재미없어 어쩌지
I just want you
Call my phone right now
I just wanna hear you're mine
‘Cause I know what you like boy
You're my chemical hype boy
내 지난날들은
눈 뜨면 잊는 꿈
Hype boy 너만 원해
Hype boy 내가 전해
And we can go high
말해봐 yeah
느껴봐 mm mm
Take him to the sky
You know I hype you boy
눈을 감아
말해봐 yeah
느껴봐 mm mm
Take him to the sky
You know I hype you boy"
