,노래제목,가수,가사
11,Good In You,Seinabo Sey(세이나보 세이),"Just as I
Thought that it was time to say goodbye
I see you in the corner of my eye
Smiling like you'll never say goodbye
Can barely hold your gaze and I'm not shy
The words escape me as you pass on by
So graciously I told him of the glitter in his eye
And he said it's your reflection darling
And he said it's your reflection baby
I see the good in you
Do you see it too?
I see the good in you
Do you see it too?
What's your name or can I call you mine?
All I want is a moment of your time
'Cuz I see the good in you
Do you see it too?
Simple but I
Can't organize my thoughts
You make them fly
Feeling like I've never seen the sky
The colors blue and light like crystal I
Hope that you can read what's on my mind
Simple but I
Told him of the glitter in his eye
Then he said it's your reflection darling
Then he said it's your reflection babe
I see the good in you
Do you see it too?
I see the good in you
Do you see it too?
What's your name or can I call you mine?
All I want is a moment of your time
'Cuz I see the good in you
Will you see it too?
Is that your skin or mine?
Is that your heart of mine?
I won't be running out of time
I won't be running out of time
'Cuz with you I'm forever
You I'm forever babe
'Cuz with you I'm forever
Yeah with you I'm forever
With you I'm forever
I see the good in you
Do you see it too?
I see the good in you
Do you see it too?
What's your name or can I call you mine?
All I want is a moment of your time
'Cause I see the good in you
Do you see it too?"
12,One Day (feat. Ryan Tedder),Logic(로직),"And maybe one day I'll be wiser
'Cause maybe one day I'll be further from here
Put all of my faith in tomorrow
Dark days keep me up all night
Only thing I know, it's gonna be
Alright

You ever wonder what it means to make it by any means and finally obtain your dreams
On the come up, but they run up in a world of many fiends
I been at it since a teen, get this money, get the cream
Hard work and sacrifice but not a lot know what it mean
Most these rappers, ain't got no class like bomb threats
And bein' the illest, the disease, is the on set
And it don't matter where you at
If you white, if you black, if you rich, or you poor, we gon' always want more
But one thing I can be sure, as long as I got the floor
I'm 'gon use this power to paint a picture of unity
Yeah I'm rippin' it up with that energy like there's two of me
Fuck the lights and the cameras, right now it's just you and me

One day (one day)
I'll be richer than I was before
One day (one day)
I'm 'gon have enough money to buy the store
One day (one day)
Young Sinatra said you know I'm finna do it my way
You on the road to success and I took the highway

And maybe one day I'll be wiser
'Cause maybe one day I'll be further from here
Put all of my faith in tomorrow
Dark days keep me up all night
Only thing I know, it's gonna be
Alright

It look like I'm at mass
Yeah, I'm comin' for that ass
Game has been broke into in so long, so it looks like I'm the cast
Like my section 8 crib, finally found some greener grass
So ahead of my time, I wasn't born in the past
This right here a double-header with Logic and Ryan Tedder
Oh no, it can't get no better
And you know– you know we do it for the children
I never thought I'd see the day I made a million
A couple thousand later, feel like everybody feel 'em
I ain't mean to boast in that last line
But counting moneys always been my favorite past time
Especially with a past like mine
Drugs in the household
Never had a hand to hold
Even when I was homeless in the blistering cold, but I made it out
And if I can, you can no doubt
I know

One day (one day)
I'ma do it like I never did it
One day (one day)
I'ma have the courage to go out and get it
One day (one day)
Do what I love and support my girl (one day)
I'ma shake up the whole world

And maybe one day I'll be wiser
'Cause maybe one day I'll be further from here
Put all of my faith in tomorrow
Dark days keep me up all night
Only thing I know, it's gonna be
Alright

Everybody tryna kill my light
Only thing I know it's gonna be all right (one day)
Everybody tryna kill my light
Only thing I know it's gonna be all right (one day)
Keep tryna tell myself in the morning things will be better
Keep tryna tell myself tomorrow's different weather

And maybe one day I'll be wiser
'Cause maybe one day I'll be farther from here
Put all of my faith in tomorrow
Dark days keep me up all night
Only thing I know, it's gonna be"
13,"Heavy, California",Jungle(정글),"One day she'll take the world from you
Running baby
Down the beach yeah
They all tell me
That I don't need you now
Running baby
Hold on
I'll be here for you
Just hold me
I'm a lonely heart
You've been miles away
Just hold me
And we'll never get hurt
You've been miles away
Heavy california
On the levee
Can't afford ya
They say heaven's
Waiting for ya
So I'm heading for california
Oh lord
California
Miss the sunlight
I was saying
Your love is amazing
So hold onto it for me
Come on baby
Hold on
I'll be here for you
Heavy california
On the levee
Can't afford ya
They say heaven's
Waiting for ya
So I'm heading for california
Oh lord
California
Just hold me
I'm a lonely heart
You've been miles away
Held up at the border
Just hold me
And we'll never get hurt
You've been miles away
Heavy california
On the levee
Can't afford ya
They say heaven's
Waiting for ya
So I'm headed for california
Oh lord
California
Oh lord
California
California"
16,Happier,Marshmello(마시멜로),"Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier


When the morning comes
When we see what we've become
In the cold light of day, we're a flame in the wind
Not the fire that we've begun
Every argument, every word we can't take back
'Cause with all that has happened
I think that we both know the way that this story ends



Then only for a minute
I want to change my mind
'Cause this just don't feel right to me
I wanna raise your spirits
I want to see you smile but
Know that means I'll have to leave


Know that means I'll have to leave
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier


When the evening falls
And I'm left there with my thoughts
And the image of you being with someone else
Well, it's eating me up inside
But we ran our course, we pretended we're okay
Now if we jump together, at least we can swim
Far away from the wreck we made


Then only for a minute
I want to change my mind
'Cause this just don't feel right to me
I wanna raise your spirits
I want to see you smile but
Know that means I'll have to leave


Know that means I'll have to leave
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier

So I'll go, I'll go
I will go, go, go
So I'll go, I'll go
I will go, go, go


Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier
Even though I might not like this
I think that you'll be happier, I want you to be happier


Then only for a minute (Only for a minute)
I want to change my mind
'Cause this just don't feel right to me (Right to me)
I wanna raise your spirits (Wanna raise your spirits)
I want to see you smile but
Know that means I'll have to leave


Know that means I'll have to leave
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier

So I'll go, I'll go
I will go, go, go"
17,"100 Miles and Running (feat. Wale, John Lindahl)",Logic(로직),"Woo woo yeah
Alright here we go
Yeah yeah yeah


Money on my mind so I'm too paid
Real all the time never KoolAid
Sippin' on D'usse sike
Came a long way from G'burg
Puttin' in work like Ferg
New York to L.A. Hawaii and Japan
I'm the motherfuckin' man 
'least I'm feelin' like I am
Got the whole wide world 
in the palm of my hand
But don't give a goddamn I'm Sam I am
What that even mean? 
I don't know what you talkin' 'bout
Why nowadays everybody got a palm out?
PLP yeah that be me 
and that be what I rhyme 'bout
I have arrived all you rappers are in timeout
RattPack where you at? 
everywhere worldwide
I know you been waitin' for this world to collide
B. O. double B. Y. H. A. L. L. and Folarin
'Bout to take it back like 
Doc and Marty inside the DeLorean yeah
I am no historian 
but here to make my predecessors proud
All you bitch niggas not allowed?
I put it on everything I really want a cop out
But I did good for a drop out
Hop out the coupe chicken heads go crazy
Gotta sound swag when the flow get lazy
What up? What good? 
Where you at? What you been on?
Anybody steppin' to me 
promise they get shit on
Better hop up on the train 'fore you 
miss the chance to—
Hop up on the— hop up on the 
train 'fore you miss the chance to get on
Mixtape Bobby that's the type of shit I spit on
Whew


And it's on now
Everybody know that it's on now 
I'll be damned
Get in the zone now ohh no no no
I'll be damned
I said it's on now
Everybody know that it's on now 
I'll be damned
Get in the zone now ohh no no no


Everybody alive everybody alive
Everybody that's listening 
to this right now alive
Come on now feel the vibe 
come on now feel the vibe
Come on now come on now
Come on now you gotta survive
Everybody alive everybody alive
Everybody that's listening 
to this right now alive
Come on now feel the vibe 
come on now feel the vibe
Come on now come on now
Come on now you gotta survive
I said you gotta survive
Gotta survive gotta survive
I said you gotta survive
Gotta survive gotta survive Wale though
Gotta survive I said you gotta survive
Yeah RattPack Blue Moon


Smooth criminal Mike Jack
Throw a subliminal 
put your woman in black dress
They was in Timberlands 
I was reppin' them Nike boots
'Member them nights that momma 
couldn't come right back
I'm on the path right now 
put the plight on the mic
If I write mine down I incite my crowd
I put Solbiato down Wholetime wholetime
Used to go to Mark Twain 
Mo County cosigned me
Got many flows that any ho would vouch for
I got many foes 'cause many hoes be out for
Had the Penny Foams 
remember those was copper
Had so many homies talkin' 'bout 
how you got those?
I'm Phil Knight in real life I'm real Nike
It's flight club in my house they not like me
More than likely they ain't 
got the heart to fight me
It's a lie somebody seein' me 
needs some Visine yeah
Let me let it breathe Saint Laurent level 
worry never worry me
I'm well aware they 
be wilding when they talkin' me
They bitches in the ballot whenever 
I be on the scene oh
Hammers in the Uber I be limousine though
Diamonds lookin' fluke but I got the same glow
And I got a juice back around the way though
My chain like a penguin's Pellegrino woo
We cold we cold
Used to be in Lake Forrest with the Kobe fro
Eddie Bauer coat Foams and a load of dope
Boat load of white hoes I sold it to nigga
I was tryna survive tryna survive
I was tryna survive yeah yeah
I was tryna provide I was tryna survive
I put it down every time
Got some niggas alive 
I got some niggas that not
Pour a little with brown 
liquor and look in the sky
Been the talk of the 
town nigga Virginia Maryland
Did it all for the capital 
hope you haven't forgot
Hoes love me a lot niggas hate me a lil
Anybody can hear me 
for real give me their props
Hookin' up with a couple models 
nobody's gon' try to play us
The motto is get your paper 
and make you a lot
Pulling up with the Young Sinatra 
I'm looking like Sammy Davis
The MGM or the Vegas to shake up the rocks
And the Stadium poppin' the Palladium poppin'
It's a fifty a place nigga she thinkin' about it
I'll be damned


And it's on now
Everybody know that it's on now 
I'll be damned
Get in the zone now ohh no no no
I'll be damned
I said it's on now
Everybody know that it's on now 
I'll be damned
Get in the zone now ohh no no no


Everybody alive everybody alive
Everybody that's listening to this feeling alive
Come on now feel the vibe 
come on now feel the vibe
Come on now come on now
Come on now you gotta survive
Everybody alive everybody alive
Everybody that's listening to this feeling alive
Come on now feel the vibe 
come on now feel the vibe
Come on now come on now
Come on now you gotta survive
I said you gotta survive
Gotta survive gotta survive
I said you gotta survive
Gotta survive gotta survive
Gotta survive I said you gotta survive

Goddammit I'm back at it
Never outta breath like an asthmatic 
I done had it
Feel this shit I'm an addict 
back in Maryland livin' in the attic
Flowin' erratic bringin' the static 
bustin' like an automatic
I'm badder than the baddest and 
madder than the maddest
My flow the fattest 
hotter than a desert in Nevada
None other badder fuck all the chitter 
and chatter none of it matter
Pull the trigger and listen to the pitter 
and patter let 'em shatter
'Cause I'm rippin' 
and livin' and strivin' the killer
The Ripper he callin' we'll go 
and he'll flow and you know
He pursuin' it doin' it movin' it groovin' it
Stoppin' it rockin' it talkin' it 
walkin' it flippin' it rippin' it
No no no no no no no
Goddammit I'm back at it
Never outta breath like an asthmatic 
I done had it
Feel this shit I'm an addict 
back in Maryland livin' in the static
Flowin' erratic bringin' the static 
bustin' like an automatic
I'm badder than the baddest and 
madder than the maddest
My flow the fattest hotter than a 
desert in Nevada
None other badder fuck all the chitter 
and chatter none of it matter
Pull the trigger and listen for the pitter patter 
let 'em shatter
I'm rippin' and livin' and strivin' the killer
The Ripper he call and we'll go 
and he flow and you know
He pursuin' it doin' it movin' it groovin' it
stoppin' it rockin' it talkin' it walkin' it 
flippin' it rippin' it no motherfuckin' script no
I'm rippin' and livin' strivin' the killer
Ripper he callin' we'll go and he flow
Listen rippin' and livin' and strivin' to kill it
the Alright we gon' do this one more time 
listen listen
I'm rippin' and livin' and strivin' the killer
The Ripper he call and we'll go and he flow
And you know he pursuin' it doin' it movin' it 
groovin' it stoppin' it rockin' it talkin' it 
walkin' it flippin' it rippin' it 
no mother to fuck up his script no no no no
no no nooo

This what we gon' do right now. 
I'ma test my syllable ability. 
You know what I'm sayin'? 
I like to call this shit my syllability. 
I've been sippin' on this tequila right now. 
This one of the last songs we recorded for
 this motherfucker so I'ma really go off 
on y'all right now. 
We gon' do this shit in one breath alright? 
This ain't no bullshit. 
This ain't nah nah nah nah. 
This ain't no editin'. 
We gon' do it like this. Are y'all ready? Yeah
No no no no. Are y'all ready? Yeah


Rippin' and livin' and strivin' to kill it
The Ripper 
he call and we'll go and he flow and
He pursuin' it doin' it movin' it groovin' it
Stoppin' it rockin' it talkin' it 
walkin' it flippin' it rippin' it
Like the motherfuckin' script and
I'm ready to go when 
I buy it then break it roll it
Then lick it and smoke it choke on it later 
yeah Slicin' emcees like Darth Vader
Decapitate a hater the second I spit it


Say hell yeah Hell yeah
Say hell yeah Hell yeah
Say hell yeah Hell yeah
Say hell yeah Hell yeah
Say hell yeah"
19,Wow.,Post Malone(포스트 말론),"Said she tired of little money need a big boy
Pull up 20 inch blades like I'm lil' troy
Now it's everybody flockin' need a decoy
Shawty mixing up the vodka
With the lacroix yeah
G wagen g wagen g wagen g wagen
All the housewives pullin' up
I got a lot of toys 720s bumpin' fall out boy
You was talkin' shit in the beginning
Back when I was feelin' more forgivin'
I know it piss you off to see me winnin'
See the igloo in my mouth
When I be grinnin' yeah
Hunnid bands in my pocket it's on me
Hunnid deep when I roll like the army
Get more bottles these bottles are lonely
It's a moment when I show up
Got 'em sayin' wow
Hunnid bands in my pocket it's on me
Yeah your grandmama probably know me
Get more bottles these bottles are lonely
It's a moment when I show up
Got 'em sayin' wow
Everywhere I go
Catch me on the block like I'm mutumbo
750 lambo in the utah snow
Trunk in the front like that shit dumbo yeah
Cut the roof off like a nip tuck
Pull up to the house with some big butts
Turn the kitchen counter to a strip club
Me and dre came for the
When I got guap all of y'all disappeared
Before I dropped stoney none of
Y'all really cared
Now they always say
Congratulations to the kid
And this is not a 40
But I'm pourin' out this shit
Used to have a lot but I got more now
Made another hit 'cause I got bored now
Always goin' for it never punt fourth down
Last call hail mary prescott touchdown ayy
Hunnid bands in my pocket it's on me
Hunnid deep when I roll like the army
Get more bottles these bottles are lonely
It's a moment when I show up
Got 'em sayin' wow
Hunnid bands in my pocket it's on me
Yeah your grandmama probably know me
Get more bottles these bottles are lonely
It's a moment when I show up
Got 'em sayin' wow
Got 'em sayin' wow
Ayy ayy wow
Sayin' wow
Wow
Wow"
20,Timebomb,Walk The Moon(워크 더 문),"Every night every day
Ten times outta nine I'm a hand grenade
I don't wanna push you away
But I'm warning you babe
Instead of green light no serenade
It's a red flag before the mayday
Check all of my signs keep away
I'm warning you babe
Afraid to light the fuse again
Start a fire lose a friend
But when your heart opens
It's like I'm ready to fall again
Who tripped the red wire out of the blue?
Swept off my feet said God save me now
How many people dance in a dark room?
Swept off my feet said God save me now
Is it real love? Is it real love?
Ti ti ti ticking like a time bomb
I can feel your I can feel your heart
Ti ti ti ticking like a time bomb
Heads up look alive
The more that I stare into your eyes
The more I get lost in your face
I'm warning you babe
A red line danger zone
Point of no return coming real close
Pulling me in I'm afraid
I'm warning you babe
Afraid to light the fuse again
Start a fire lose a friend
But when your heart opens
It's like I'm ready to fall again
Who tripped the red wire out of the blue?
Swept off my feet said God save me now
How many people dance in a dark room?
Swept off my feet said God save me now
Is it real love? Is it real love?
Ti ti ti ticking like a time bomb
I can feel your I can feel your heart
Ti ti ti ticking like a time bomb
Ti ti ti ticking like a time bomb
Afraid to light the fuse again
Start a fire lose a friend
But when your heart opens
It's like I'm ready to fall again
Who tripped the red wire out of the blue?
Swept off my feet said God save me now
How many people dance in a dark room?
Swept off my feet said God save me now
Is it real love? Is it real love?
Ti ti ti ticking like a time bomb
I can feel your I can feel your heart
Ti ti ti ticking like a time bomb
I can feel your heart ti ti ti ticking
Like a time bomb
I can feel your heart ti ti ti ticking
Like a time bomb"
21,Don’t Feel Like Crying,Sigrid(시그리드),"I know I should be ordering takeout
Sitting on my couch that's what you do
I know I should be all in my feelings
Staring at the ceiling
But here's the truth
Wallowing in it would be such a waste
That isn't gonna fix it anyway
No oh
Ooh yeah
I dry my eyes 'cause I don't feel like crying
Ooh yeah
At least tonight no
I don't feel like crying (Crying)
Hope you don't blame me
For what I'm saying
My heart is aching
Do you feel it too?
I hope you understand that I'm dealing
It's my way of healing
But here is the truth
Wallowing in it would be such a waste
That isn't gonna fix it anyway
No oh
Ooh yeah
I dry my eyes 'cause I don't feel like crying
Ooh yeah
At least tonight no I don't feel like crying
(It hasn't hit me yet)
(And I know if I go home I'm gonna get upset)
(Yeah it hasn't hit me yet)
(And I know if I go home I'm gonna get upset)
(It hasn't hit me yet)
(And I know if I go home I'm gonna get upset)
At least tonight no
I don't feel like crying (Crying)
Wallowing in it would be such a waste
That isn't gonna fix it anyway
No oh
Ooh yeah
I dry my eyes 'cause I don't feel like crying
Ooh yeah
At least tonight no I don't feel like crying
(It hasn't hit me yet)
(And I know if I go home I'm gonna get upset)
(Yeah it hasn't hit me yet)
(And I know if I go home I'm gonna get upset)
(It hasn't hit me yet)
(And I know if I go home I'm gonna get upset)
At least tonight no
I don't feel like crying (Crying crying)"
22,Simple Romance,COIN,"Heartless princess
Effortless
You got a touch in your hand
Second guess
I guess I'm complex
So thoughtless
It’s what you do to me

Scream until I'm blue
Yeah, I'm losing my edge
Then she’s air in my chest
What ya got in your hand?
Drag my feet to bed
While you're living your best
Now I'm kind of a mess
It's what you do to me
It's what you do to me

You can try to simplify romance
Reduce it to a touch
But maybe we're in love
You can try to simplify romance
You could call it odd attraction
Pulling like a magnet
(You can try)

Black and white
Rainbow
It's chemical
What you do to me

Scream until I'm blue
Yeah, I’m losing my edge
Then she’s air in my chest
Breathing life in
Drag my feet to bed
While you're living your best
Now I’m kind of a mess
It's what you do to me
It's what you do to me

You can try to simplify romance
Reduce it to a touch
But maybe we're in love
You can try to simplify romance
You could call it odd attraction
Pulling like a magnet
(You can try)

S-S-S-Simplify
It’s no mystery
You're so stuck in my mind
It's what you do to me
It's what you do to me
It's what you do to me
Simplify romance
Look what you do to me

[Bridge]
The more we speak the less we say
Just searching for a friendly face
In love with what we wanna hate (It's what you do)
In love with what we wanna hate

[Chorus]
You can try to simplify romance
Reduce it to a touch
But maybe we're in love
You can try to simplify romance
Call it odd attraction
Pulling like a magnet

[Post-Chorus]
S-S-S-Simplify
It's no mystery
You're so stuck in my mind
It's what you do to me
It's what you do to me
It's what you do to me
Simplify romance
Look what you do to me"
23,Say the Word,Emily Vaughn,"Do you think about me
Like I think about you?
I like to think that you do
I like to think that you do
When you pull me hand high
Your hands feel on my hand good
I like the way that you do it
Like the way that you do it
Got you on the tip of my tongue
I swear to god
We can stay this young forever forever
Keep you on my skin
I swear to god
I think I'm all in forever forever
Don't you know that you got my mind
Made up for ya?
Don't you know that you got my mind
Made up for ya?
Say the word say the word
And I'm yours yours
Say the word say the word
And I'm yours yours
Driving through the valley
Wondering if you still think about me
I've been thinking 'bout you
Frank ocean been thinking 'bout you
When you pull me in
I guess we were never friends
I wanted you so bad
I hate that I never told you that
Got you on the tip of my tongue
I swear to god
We can stay this young forever forever
Keep you on my skin
I swear to god
I think I'm all in forever forever
Don't you know that you got my mind
Made up for ya?
Don't you know that you got my mind
Made up for ya?
Say the word say the word
And I'm yours yours
Say the word say the word
And I'm yours yours
I had to say it
I had to say it
Say it say it say it say it
Do you know that you got my mind
Made up?
Do you know that you got my mind
Made up for ya?
Say the word say the word
And I'm yours yours
Say the word say the word
And I'm yours yours
You know that I could be yours yours
So won't you just say the word
Say the word?
No
So won't you just say the word?"
24,High School Dropout,Neon Dreams(네온 드림즈),"I was singing, I was singing those same damn blues
Let's be honest
People change, people change, I been changing too
Yeah yeah yeah yeah yeah
Levelled up with my pumped up kicks, rock with you on my MJ shit
On a new wave over your head, caught a vibe and I'm riding it

Oh, get your head up, get your head in the clouds
Keep on dreaming, keep on dreaming out loud
Oh, get your head up, get your head in the clouds, clouds
But don't take it from me

I'm just a high school dropout
It's funny how it turned around
Just a burnout
Tell me who's laughing now
Out here living my best life
Something in the air tonight
High school dropout
It's funny how it turns around

I was tripping, I was tripping tryna fill those shoes
Let's be honest
One size don't fit all, that's the truth
Yeah yeah yeah yeah yeah
Levelled up with my pumped up kicks, rocking out on my Andre 3K shit
Fly high, I can kiss the sky, close my eyes and I know that we gone be alright

Oh, get your head up, get your head in the clouds
Keep on dreaming, keep on dreaming out loud
Oh, get your head up, get your head in the clouds, clouds
But don't take it from me

I'm just a high school dropout
It's funny how it turned around
Just a burnout
Tell me who's laughing now
Out here living my best life
Something in the air tonight
High school dropout
It's funny how it turns around

High school dropout
It's funny how it turned around
Just a burnout
Tell me who's laughing now
Out here living my best life
Something in the air tonight
High school dropout
It's funny how it turns around

Oh, get your head up, get your head in the clouds
Keep on dreaming, keep on dreaming out loud
Oh, get your head up, get your head in the clouds, clouds
But don't take it from me

I'm just a high school dropout
It's funny how it turned around
Just a burnout
Tell me who's laughing now
Out here living my best life
Something in the air tonight
High school dropout
It's funny how it turns around

High school dropout
It's funny how it turned around
Tell me who's laughing now
Out here living my best life
Something in the air tonight
High school dropout
It's funny how it turns around"
25,Don't Panic,XYLØ(자일로),"La la la la la la la la la la la la
La la la la la la
Waking up your clothes are on my floor
And maybe I should change the lock
That's on my door 'cause
I like it better when I miss you
You like it better when I kiss you
Don't you think that I'm already yours
'Cause you're on my couch
And watching fucking sports
I like it better when I miss you
You like it better when I fxxx You
Don't go too fast unless I ask
Don't go too slow want you to know
If you are down I'm down for it
And if you're out I'm outta here now
I'm just taking my time
So don't complicate it
Don't you worry I'm fine
Don't panic yeah
I'm just living my life
So don't complicate it
Don't you worry I'm fine
Don't panic yeah
La la la la la la la la la la la la
La la la la la la
Don't panic yeah
La la la la la la la la la la la la
La la la la la la
Don't panic yeah
Lately you've been blowing up my phone
Maybe I just need one minute on my own
'Cause my heart is wanting what it can't get
And yours is such an easy target
Don't go too fast unless I ask
Don't go too slow want you to know
If you are down I'm down for it
And if you're out I'm outta here now
I'm just taking my time
So don't complicate it
Don't you worry I'm fine
Don't panic yeah
I'm just living my life
So don't complicate it
Don't you worry I'm fine
Don't panic yeah
La la la la la la la la la la la la
La la la la la la
Don't panic yeah
La la la la la la la la la la la la
La la la la la la
Don't panic yeah
Don't you panic don't you panic yeah
'Cause if you're down then I'm down for it
Don't you panic don't you panic yeah
Panic yeah
I'm just taking my time
So don't complicate it
Don't you worry I'm fine
Don't panic yeah
I'm just living my life
So don't complicate it
Don't you worry I'm fine
Don't panic yeah
La la la la la la la la la la la la
La la la la la la (Tonight's the night)
La la la la la la la la la la la la
La la la la la la
Don't panic yeah"
26,Money Problems,Max Frost(맥스 프로스트),"My car's a rental
Not presidential
I got no diamonds on the doors of my house
Above my level
You're something special
And I know I gotta get you somehow

No sterling silver
No greenback fountains glittering down
I'm waiting on my day to come
No champagne dinners
Cause I can't pay the bill
When we're out

I got nothing in my pockets
Tell me baby do you judge me
I got money problems
I got money problems
I been thinking way to often
Maybe only gold is flawless
I got money problems
I got money problems

Hey
Whether you started from the bottom
Or you're coming from the top of the chain
You're either looking for a way to get it
Or a way to cover your safe
But don't sweat it
When they take their percentage
Cause what goes baby comes around

No sterling silver
No greenback fountains glittering down
I'm waiting on my day to come
No champagne dinners
Cause I can't pay the bill
When we're out

I got nothing in my pockets
Tell me baby do you judge me
I got money problems
I got money problems
I been thinking way to often
Maybe only gold is flawless
I got money problems
I got money problems

Benjamin's in Vegas
Falling from the sky
Where you been your face it's
Always on my mind
I can't pretend
I dream of when I get some ends
And all my friends are screaming
Money, money, money
(Money, money, money)

No sterling silver
No greenback fountains glittering down
I'm waiting on my day to come
No champagne dinners
Cause I can't pay the bill
When we're out

I got nothing in my pockets
Tell me baby do you judge me
I got money problems
I got money problems
I been thinking way to often
Maybe only gold is flawless
I got money problems
I got money problems

I got nothing in my pockets
Tell me baby do you judge me
I got money problems
I got money problems
I been thinking way to often
Maybe only gold is flawless
I got money problems
I got money problems"
