,노래제목,가수,가사
989,Nikes On,Healy,"Why time got his Nikes on
Runnin' so fast you gon' kill someone
And last time I checked who my friend is
Don't depend on a stimulant
And the daydreams sting like sunburn
Eighteen and ain't gettin' younger
Why time got his Nikes on
(Go)
What's the truth without someone to hear it?
What's a feelin' without someone to feel it?
What's appealin'? Sleep in on the weekend
Home solo spinnin' on the ceilin'
And every day is the same
When the name of the game's
Break sweat to break even (Yeah)
Tell fate hit the breaks
Man I'm done switchin' lanes
Just lookin' for a reason (For a reason)
Yeah you call shotgun
And I'll sit in the back of my mind
Yeah you prima donna
But don't kill my body high
Why time got his Nikes on
Runnin' so fast you gon' kill someone
And last time I checked who my friend is
Don't depend on a stimulant
And the daydreams sting like sunburn
Eighteen and ain't gettin' younger
Why time got his Nikes on
Blue thoughts double knots don't trip
Slow pitch love notes lunch box yeah
High five up top no watch
My time off line unlocked yeah
Yeah you call shotgun
And I'll sit in the back of my mind
Yeah you prima donna
But don't kill my body high
Why time got his Nikes on
Runnin' so fast you gon' kill someone
And last time I checked who my friend is
Don't depend on a stimulant
And the daydreams sting like sunburn
Eighteen and ain't gettin' younger
Why time got his Nikes on"
990,Skateboard (Bonus Track),안병웅,"고급 진 남자와 어울려 넌
싸울 때 화도 못내 넌 먼저
내 몸에 있는 Scar 넌 했지 Didn't like
모든 걸 기분 탓으로 돌려
화가 났던 Yesterday 내 보드 세게 발로
넘어진 팔 자국 위로 든 생각에 잠겨
이 생활은 Type of 싸이코
내 피에 물든 데일밴드 안돼 내 마음처럼
어제 저녁 I said 답답해
아무렇지도 않은 척해 너답게
멋없게 보이는 게 뭐 어때
하다가도 너 앞에 서면 바뀌어 I'm bad
흘러만 가는 시계
계속 생각해 아침에
바뀐 빛이 들 때까지 해 I feel bad
넓어진 내 침대에 갇혀
생각에 허우적대 물고기 같아
잘 몰라 what to do
쌓인 네 번호에 부재중
난 전활 걸고 받아 20분쯤
이만 바빠 난 넌 Stay cool
I smokin' in my bed (More)
Feel so dizzy please don't hate me
I Sippin' on some drank tho
널 대할 땐 I'm bad (Boy)
고급 진 남자와 어울려 넌
싸울 때 화도 못내 넌 먼저
내 몸에 있는 Scar 넌 했지 Didn't like
모든 걸 기분 탓으로 돌려
화가 났던 Yesterday 내 보드 세게 발로
넘어진 팔 자국 위로 든 생각에 잠겨
이 생활은 type of 싸이코
내 피에 물든 데일밴드 안돼 내 마음처럼
I smokin' in my bed (More)
Feel so dizzy please don't hate me
I sippin' on some drank tho
널 대할 땐 I'm bad (Boy)
I think I need your love girl
I feel like I'm your dog
기다려 먹어 but 내 멋대로 던져
Everything is fine 근데 넌
넌 답답할 정도로 착해
너만 대할 때면 바뀌어 I'm bad
내 철없는 행동 Like highschool love
그만 만나자고 좀 말해
달이 질 때쯤에 일어나 연길 뱉어
난 원래 그래 넘어가자는 태도
Before and after 좀 달라 보일 때도
But stay wit me girl 미안해 내 옆에 있어
매일 바쁘지 또 내일 만나자 꼭
못 지킨 약속들은 많아 저 별보다
It's alright 전부 할게 내 탓
So please don't hate 미안해 내가
I smokin' in my bed (More)
Feel so dizzy please don't hate me
I sippin' on some drank tho
널 대할 땐 I'm bad (Boy)
I smokin' in my bed (More)
Feel so dizzy please don't hate me
I sippin' on some drank tho
널 대할 땐 I'm bad (Boy)"
991,text talk touch,Alt Bloom,"Lately I been on some LOL, SMH
 Smiley, smiley, kissy face
 Hot emoji, you don't know me
 But you know I love the chase
 It's been simple conversation
 How you doing, how's your day?
 Any plans for the weekend?
 We should speak if that's okay

 So call me
 If you get a minute to spend, I'm just saying
 No hurries, no worries, till them I'll be waiting
 I'm holding this hole in my chest but I'm patient
 I'm patient

 It just takes time, yours, mine
 I'm sure that we can trust where this is going
 From the drinks, dimes, late nights
 To feeling we can trust where this is going
 From the text to call to show up
 Smile and talk to kissing
 Corridor to get some
 To waking up and in love, yeah it just
 Takes time, yours, mine
 I'm sure that we can trust where this is going

 Yeah-yeah
 Trust where this is going

 I been on some hey, how's your day
 Hope your meeting went okay
 Miss you bad, miss your face
 Maybe we should get away
 I was thinking we could take a
 Long vacation to Jamaica
 You've been patient, I've been waiting
 You deserve it, I'm just saying, yeah
 All of the dreaming that we could do
 From sleeping in bed for a week or two
 Do not disturb when they clean the room
 It's nothing new to me and you
 And when you're hanging with your friends
 Maybe we could play pretend
 You say, ""I'll be home in ten""
 You know how this story ends

 It just takes time, yours, mine
 I'm sure that we can trust where this is going
 From the drinks, dimes, late nights
 To feeling we can trust where this is going
 From the text to call to show up
 Smile and talk to kissing
 Corridor to get some
 To waking up and in love, yeah it just
 Takes time, yours, mine
 I'm sure that we can trust where this is going

 Oh, we're falling, falling
 From you to me to us
 Falling, falling
 From text to talk to touch
 Falling, falling
 From you to me to us
 Yes, falling, falling
 Mmh-hm-hm

 It just takes time, yours, mine
 I'm sure that we can trust where this is going
 From the drinks, dimes, late nights
 To feeling we can trust where this is going
 From the text to call to show up
 Smile and talk to kissing
 Corridor to get some
 To waking up and in love, yeah it just
 Takes time, yours, mine
 I'm sure that we can trust where this is going

 I trust where this is going
 So show me where it's going, yeah"
992,Lover Boy,Phum Viphurit,"Wandering the streets all through the night
Searching for the one to make me right
Wondering if she's the shade of you
And if so should I try to see it through
Darling I got my trust issues
Warning you stay away
If we meet at the rendezvous
Take me away sunray
Darling I got my trust issues
Warning you stay away
If we meet at the rendezvous
Take me away sunray
Time and toys
May fill my heart with joy
I'll know peace when I'm your lover boy
I'll be your new school soul
Silver and gold
New desire
Friends on fire
Call me 'lover boy'
Darling I got my trust issues
Warning you stay away
If we meet at the rendezvous
Take me away sunray
Darling I got my trust issues
Warning you stay away
If we meet at the rendezvous
Take me away sunray"
993,Dive,Tim Atlas(팀 아틀라스),"Something in the air
But its difficult to share
So I initiate a little stare
But my words are not prepared
To tell you
To tell you that I
Need a little piece of your time
Cause I'm jumping off
The edge of your mind
Don't ask me just fly high
Into another place where we
Can slide into an ecstasy
Where the tempo's riding underneath
Where we think that we should be
F f follow me
Don't care
If your hair is everywhere
When you calculate the air
You're naive and unaware
That I'm trying to tell you
Tryna tell you that I
Need a little piece of your time
Cause I'm jumping off
The edge of your mind
Don't ask me just fly high
Into another place where we
Can slide into an ecstasy
Where the tempo's riding underneath
Where we think that we should be
F f follow me
Turn it up to 11
Scared straight sitting at a comfy 7
Drop the ball & Celebrate it
We all know that love is crazy
I'm telling you that I
Need a little piece of your time
Cause I'm jumping off
The edge of your mind
Don't ask me just fly high
Into another place where we
Can slide into an ecstasy
Where the tempo's riding underneath
Where we think that we should be
F f follow me"
994,Imagination,Foster The People(포스터 더 피플)CONNECT 아티스트,"I wouldn't try to throw myself away
If you asked me I'd say
To be careful my love
At death we'll leave the same
If you want me to stay
Don't keep me waiting for it
We can't change the things
We can't control
It's summer somewhere
So you shouldn't be so cold
But you can't even look me
In the eye if you tried
We can try we can try
I see us dancing by ourselves
We do it better with
No one around yeah
Just you in my imagination
Yeah in my imagination oh
Yeah there's nothing left to cry about
I guess I'm living in a drought
It's raining like it was before
Something that you never
Knew you needed more of
We can't change the things
We can't control
It's summer somewhere
So you shouldn't be so cold
But you can't even look me
In the eye if you tried
We can try we can try
I see us dancing by ourselves
We do it better with
No one around yeah
Just you in my imagination
Yeah in my imagination oh
Just use your imagination
Just use your imagination
I see us dancing by ourselves
We do it better with
No one around yeah
Just you in my imagination
Yeah in my imagination oh
I can do so many things
So many things so many things
You know if you
Just use your imagination
Oh just use your imagination oh
I really love you"
995,빛,Colde(콜드),"Light
That's Right
That's Right
That's Right
That's Right
Uh yeah
난 아직도 그 때를 기억해
가진 거 하나도 없을 때
전부 잃어버려도 괜찮아
넘어지면 다시 털고 일어나
난 어디든
I know got you on my mind
네가 나를 감쌀 때
떠오르는 Prismatic
Like super magic
우릴 둘러싸는 문제를
펼쳐두고서 그냥 신나게 춤출래
부르자 All day
고민만 하지 말고
밖으로 나와서
After the rain drops
그 다음에서
우리를 기다리는 건
이 노래처럼
천천히 스며 들어와
(Hey hey hey whoo)
That's Right
That's Light
잡을 수 있을까
My Life
Too shine
눈 앞에 펼쳐진 순간
That's Right
That's Light
잡을 수 있어 난 Oh yeah
My Life
Too Shine
Keep Tight
That's Right
Oh baby 너는 나를 움직이게 해 Hey yeah
너 없인 한 치 앞도 볼 수 없네 Woo yeah yeah
넌 내게 멜로디와 사랑의 말을 건네
오늘을 살아가는 우릴 위해 건배
모든 게 사라지고 난 뒤에
나는 너의 품 속에서 잠들래
너는 말해 그저 따라오면 돼
잡힐 듯 잡히지가 않네 왜
I'm on my way
어느덧 하늘 위
인생은 아름다워
청춘은 남지 않아
물결을 타는 중
어둠이 잠든 후
어디쯤 왔을지는
아무도 몰라도 Yeah
어느덧 올라와 있었지 언덕에
끝을 모르고 가는 거야 Underway
Woo 내가 가는 곳에 네가 없을 때
눈을 감으면 오히려 더 선명해
지나온 시간은 기억 저편에
다시 돌아갈 수 없는 걸 어떡해
나는 길을 만들어 가 On my way
모든 것을 걸고 걸어가자 빛나게
That's Right
That's Light
잡을 수 있을까
My Life
Too shine
눈 앞에 펼쳐진 순간
That's Right
That's Light
잡을 수 있어 난 Oh yeah
My Life
Too Shine
Keep Tight
That's Right
Oh baby 너는 나를 움직이게 해 Hey yeah
너 없인 한 치 앞도 볼 수 없네 Woo yeah yeah
넌 내게 멜로디와 사랑의 말을 건네
오늘을 살아가는 우릴 위해 건배"
996,"Make It Work (feat. Anderson .Paak, Asher Roth & Donnie Trumpet)",Blended Babies,"I said it's worth more mentally
When you can touch but keep the peace
Its simple, but deceptively
I feel your warmth, I know your taste
I fell in love with your word
I know that you're worth it
I really love when it's earned
It seems like you want this
And when it's done to the dirt
Who could regret this?
I fell in love with your word
It seems like you're worth it

I wanna make it work
I wanna make it good if it kills me
You have to be hurt, to ever feel good
I wanna make it work
I wanna make it good 'til tomorrow
You have to be hurt, to ever feel good

(Uh huh, you know what I'm saying, so it's like)
I'm learning to take it slow but I don't wanna though
Especially tonight you look 
phenomenal, simply astronomical
I had a moment where I zoned 
and thought of us alone
I had you moaning, yeah, I wanna jump your bones
But it takes more than a boner 
for us to make a happy home
But when I grow up big and strong, 
I sure don't wanna live alone
So fuck the phone, I cross the ocean in a boat
I have to row cause flowing's too slow
And both motors are broken
And the sky opens up and I don't have a raincoat
Cause I threw everything 
I own out for this hand-written note
That says ""I wanna make it work"", 
that might not even work
Cause do I really believe that two people 
on this Earth are meant to be?
Eventually, I guess we'll see 
but in the meantime let's roll this weed
Turn out free time to you and me time
Turn our free time to you and me time
Let's turn our free time to, you know

I wanna make it work
I wanna make it good if it kills me
You have to be hurt, to ever feel good
I wanna make it work
I wanna make it good 'til tomorrow
You have to be hurt, to ever feel good

It feel good don't it?
A little longer
I need you all night
And we a one now
And she's alone now
And I'mma get it right
A little longer
Until we get it right
Until we get it right
I wanna make it work
And make it good 'til you feel it
You have to be hurt, to ever feel good

I wanna make it work
I wanna make it good if it kills me
You have to be hurt, to ever feel good
I wanna make it work
I wanna make it good 'til tomorrow
You have to be hurt, to ever feel good"
997,Walkin' down the street,안병웅,"내 머릿속엔 내가
약에 쩔어 썩어 뇌가
맘에 든 이 밤을 Fade out
I feel bad 혹 good at 세상
내 머릿속엔 내가
약에 쩔어 썩어 뇌가
맘에 든 이 밤을 Fade out
I feel bad 혹 good at 세상
이리 치여 또는 일에 치여 드는 Bad idea
날 어지럽히는 스테레오 바뀐 인테리어
나눠 뚝 떼 줄게 나의 Stuff
Music makes me stupid
but I don't give a fxxk
모든 일의 순서는 앞에 나의 것
모두 잃은 중점은 아픈 나의 행동
내 가져간 게 많은 듯 잃어버린 의미
돈의 길이가 만들어 나를 보다 깊이
Keep sleepin' on me
새로운 Topic에 빠져 내 눈은 Blind
미련한 나를 애처롭게 봐
날 애처럼 봤던 널 봤어 날 잡던 때도 난
변한 건 Was nothin' 지나쳤던 건 뭘까
Fxxk all the thott 그딴 건 원하지 않았지
네가 했던 말과는 달리 달라진 건 달리
4 5 bishes 2 snitchs 굳이 길지 않던 인연
6 years 흘렀어도 I'm still here for real shit
Ye I walkin' down the street
아직 내 Favorite thang ye I sing a
Song like woo wowowowowo
Ye I walkin' down the street
아직 내 Favorite thang ye I sing a
Song like woo wowowowowo
Why always pickin' on me many phonies
In here (So) I need some xannax
며칠 뒤에는 Bad trips
It call it medicine 20분 뒤엔 안 나 기억이
Paranoid panic 누구는 말아 코에 댄 Penid
Just 재미 Man fxxk it always
xanny in ma 주머니
아주 많이
It's true story in Seoul not New York
그곳에 있었다면 줄 세워 Coke
not Korean stuff
난 안 해 Cuz u know 잘되고 싶어
Rapstar life 줄 세운 차 키
쌓여있는 Cheese like cheddar
몇 천을 벌고 있겠지 서있는 채로
I can do better than these rappers
So 만들어 Album
또 몇몇은 원하지만 Wit no action
계속해 Rappers 채점
Rappers I monkey flip 'em
with the funky rhythm
I be kickin' your ass 이건 boombap
don't test me
U must respect me 이걸로 냈지 일
못 알아먹든 적기로 했지
Just tryna act like me
Ye I walkin' down the street
아직 내 Favorite thang ye I sing a
Song like woo wowowowowo
Ye I walkin' down the street
아직 내 Favorite thang ye I sing a
Song like woo wowowowowo"
998,Chicken Tenders,Dominic Fike,"Chicken tenders in my hotel, yeah
Christina's in my bed watchin' TV shows
When she hit the remote with her legs shakin'
That's good love makin'
Watchin' wherever my head facin'
It's for bugs, baby 

White wings in my pillows and blankets
(Lovin' under covers)
I got markings on my body from tracin'
(Uh-huh, I light it, girl)
Rodeo for Cartier glasses
But, girl, you know how itchy my back get

Every time (every time)
We settled but it never felt right
'Cause we can't keep still
And we try to fight the way everything feels
When we step out of line
I met your gaze and it was love
That we were makin' it
And she spoke a different language
There was no need for translation
And I ordered chicken fingers to my room, girl
But we got some things to do first

Chicken tenders in my hotel, yeah
Christina's in my bed watchin' TV shows
When she hit the remote with her legs shakin'
That's good love makin'
Watchin' wherever my head facin'
It's for bugs, baby

White wings in my pillows and blankets
(Lovin' under covers)
I got markings on my body from tracin'
(Uh-huh, I light it, girl)
Rodeo for Cartier glasses
But, girl, you know how itchy my back get
(All on my lighter, girl)

Every night (every night she called)
You called me for whatever feels right
Baby, don't stay still, make your mind
You could be wakin' up in here
For the rest of your life
And I knew just what she was thinkin'
With no need for speculation
Just your body and a blanket
And I hope this doesn't change it
'Cause the best part of my day is
When I get to see you naked

Chicken tenders in my hotel, yeah
Christina's in my bed watchin' TV shows
When she hit the remote with her legs shakin'
That's good love makin'
Watchin' wherever my head facin'
It's for bugs, baby

White wings in my pillows and blankets
(Lovin' under covers)
I got markings on my body from tracin'
(Uh-huh, I light it, girl)
Rodeo for Cartier glasses
But, girl, you know how itchy my back get"
999,D.R.U.G.S.,Rejjie Snow,"Dooo dooo dooo
Dooo dooo dooo
Dooo dooo dooo
Dooo dooo dooo
Dooo dooo dooo

I got all the drugs
I got all the weed
I got all the blow
Baby what you need?
I got all the drugs
I got all the weed
I got all the blow
Baby what you need?

He was gifted like olympic man in ninety man
chariots I throw away the talisman
talented
Me I was the counter she was all about the camera
Snap snap snap
Now it's rap rap rap
Now it's trips overseas
Now it's make it out the trap
Everything you promise I'll confident and pack
Like your bag when you packaging your plastic in the back
See where we first met love isn't like slow-sex
Love is turn friends so that Ludacris and new set
We was gonna make another drug skip the best to first
All that damn blow you need a new nose
And don't you just

Hate it when I call (See)
Hate it when you don't leave (Leave)
Love it when I bring (Weed)
Love it when I tell (Dream)
The fuck is going on?
All these time drugs and you ain't really in my songs

I got all the drugs
I got all the weed
I got all the blow
Baby what you need?
I got all the drugs
I got all the weed
I got all the blow
Baby what you need?

She was assisted my apendix spoke tongues
Speaking with an accent like I really wanna fuck
Skipping out that that study hall and pussy on my mental
The grass ain't really green I'm blowing trees and no parental
To be from the stoops no one left then I scoot
My actions are alluring to the women that I choose
I'm black like the moon I hope you glisten over sky
You're the junkies that you serving only happy when you lie
Or the product isn't working over some instruementals
So the belly of the beast was never juicy so I fly
I talked a lot of game until the cat caught my tongue
Something in my medicine was brutal so be gone

Hate it when I call (See)
Hate it when you don't leave (Leave)
Love it when I bring (Weed)
Love it when I tell (Dream)
The fuck is going on?
All these damn drugs in all day long

I got all the drugs
I got all the weed
I got all the blow
Baby what you need?
I got all the drugs
I got all the weed
I got all the blow
Baby what you need?

Dooo dooo dooo
Dooo dooo dooo
Dooo dooo dooo
Dooo dooo dooo
Dooo dooo dooo"
1000,Always There,José James(호세 제임스),"got me thinking about you night and day
Toky New york LA
I'm tired of runing 
all this different game
now I've found ya
I'm here to say

She told nobody
be wild like you do
and thats why
I can count on you
over and over
forever and day

you are always there for me
always there for me
always there for me
always there for me

He's not my business what
you had with him
I've done the same
Probably do it again
and I ain't worry about
what people say

I'm your man and you my baby

She told nobody
be wild like you do
and thats why
I can count on you
over and over
forever and day

you are always there for me
always there for me
always there for me
always there for me"
1002,Bittersweet,Lianne La Havas(리앤 라 하바스),"Please stop asking do you still love me?
Don't know what to say
Let's speak in the morning
Please don't do this I'm too far away
Don't know what to tell you babe
No more hanging around oh
No more hanging around oh
Oh my sun's going down oh
Telling me something isn't
Right something isn't right oh
Bittersweet summer rain
I'm born again
All my broken pieces
Bittersweet summer rain
I'm born again
No more hanging around oh
No more hanging around oh
Oh my sun's going down oh
Telling me something isn't right no
Slept all friday and you couldn't get through
If we're good tomorrow
Does that make it true?
Not completely
We're picking that fight everyday
This shit's going nowhere babe
Bittersweet summer rain
I'm born again
All my broken pieces
Bittersweet summer rain
I'm born again oh
No more hanging around oh
No more hanging around oh
Oh my sun's going down oh
Telling me something isn't right
Bittersweet summer rain
I'm born again mm"
1006,My Caffeine,Faith Richards (페이스 리차즈),"We, ain't got nowhere to be
We, we've got a moment to breathe
And watch the clouds roll by
There's no such thing as time when we…

You don't have to say anything
I don't want you to think too much
Let our bodies soak in the sun
Yeah, there's no need to run, no rush

You're my caffeine in the morning
Got me feeling like I'm on top of the world (Aye)

We, no we don't try to impress
We, baby we're not like the rest, oh
Just sitting on the steps outside
The stillness frees our mind, we…

You don't have to say anything
I don't want you to think too much
Let our bodies soak in the sun
Yeah, there's no need to run

You're my caffeine in the morning
Got me feeling like I'm on top of the world

You don't have to say anything
I don't want you to think too much
Let our bodies soak in the sun
Yeah, there's no need to run

You're my caffeine in the morning
Got me feeling like I'm on top of the world (Aye)
You're my caffeine in the morning
Got me feeling like I'm on top of the world
You're my caffeine"
1008,Regent's Park,Bruno Major(브루노 메이저)CONNECT 아티스트,"I must have sent four hundred poems
On the way you used to smile at me
I used to write them for you daily
But my thumbs are running dry lately
No one wants to hear a song
About the bitch that broke my heart
I should have listened to my mama
She saw through you from the start

But now we're here in Regent's Park
Amongst the flowers and I wish it would rain
'Cause in the sun, you look so lovely
That I'm falling for you over again
Since I have nothing left to say
That will make you change your mind
I'll say goodbye on a beautiful spring day

It was a place not too dissimilar to this one
Where I first saw your face
You look like home, sat all alone
I should have found somebody cheaper to chase
Tragically, nobody told me
How expensive you would be
I lost more than money, dear
You knocked the swagger out of me

But now we're here in Regent's Park
Amongst the flowers and I wish it would rain
'Cause in the sun, you look so lovely
That I'm falling for you over again
Since I have nothing left to say
That will make you change your mind
(Make you change your mind)
I'll say goodbye on a beautiful spring day"
1010,Mariposa (Acoustic),Peach Tree Rascals,"I can't wait for you
To come my way
I've been far away
But I'll keep runnin'
Just to find a way to you 'til then

I been running from it
Tired of running from it
Scared of feeling something
Now I'm stuck and tryna get up out of this hole
I tried to be strong
I tried to make it work but I've been feeling so numb

Skies are bleeding on me
Why'd you leave me lonely?
Feeling Whitney Stoney
Now I'm stuck and wonder where I ever went wrong
How could I be strong
I'm fighting for your love

I can't wait for you
To come my way
I've been far away
But I'll keep runnin'
Just to find a way to you 'til then

I don't see light in your love anymore
There ain't no reason in pourin' a four
I don't like feelings or feeling like running from something
And feeling so out of control
I know that the feeling is gone
I'm spending too much time alone
I'm hopin' you pick up the phone

And ring me when you wanna stay overnight
My shoulders right, my baby is all that I want
I'll play them all of my favorite songs
That lady is my favorite one

I can't wait for you
To come my way
I've been far away
But I'll keep runnin'
Just to find a way to you 'til then

Ain't never gonna let ya go
Got my heart Nascar racing
Shine ain't ever fading
He just left ya hangin'
Fiendin' for ya love
All worth it for the waiting

Give you what you need
Take you where he won't
Can feel it when we're all alone
Know you're wanting something more
My heart is like an open door
Just ring me when you wanna go

I'll wait
'Til you're home
Hold a place 'til you're comin home
Show you where the garden grows
Just ring me when you wanna go

I can't wait for you
To come my way
I've been far away
But I'll keep runnin'
Just to find a way to you 'til then"
1011,Where It Started From,Lawrence (로렌스),"Can we take a minute
Pretend it all is just the same
Hard to tell when you're in it
If anything has really changed
And I know it's cool
Yeah it's alright
To play this charade
For just one night
But when the time comes
Could we take it back to wherever it started from
Could we take it back to wherever it started from

If we only let it
Would it all fade away
Might we just forget it
If we don't choose to make it stay
And I know this hazy in between
Is like a confused and lucid dream
But when the time comes
Could we take it back to wherever it started from
Could we take it back to wherever it started from

So where are we going to
Where are we going to
Where are we going to

So we can make our promise
But who's to say if it will keep
I know that's how you want it
Wish I could say the same for me
So who knows what's held for us in store
I secretly wish I knew for sure
But when the time comes when the time comes
Then we'll take it back could we take it back 
could we take it back to wherever it started from
Could we take it back to wherever it started from
Take it back to wherever it started from
Could we take it back take it back

So where are we going to
Where are we going to
Where are we gong to"
1014,Roses,Finn Askew,"Hey rose I bought you five roses
Won't you come to my show
Show you how to live life yeah
You know you're f gold
Give you all my time
If you wanna take it slow
Your soul is lovely
Hey rose I bought you five roses
Won't you come to my show
Show you how to live life yeah
You know you're f gold
Give you all my time
If you wanna take it slow
Your soul is lovely
You're my little pick me up yeah
You fill up my cup yeah
There's never enough of you
If I could have two of you I would
Maybe that's a bit greedy
We don't gotta keep it pg
Darling we can just break free
It's on you it's on you
It's on you it's on you
Hey rose I bought you five roses
Won't you come to my show
Show you how to live life yeah
You know you're f gold
Give you all my time
If you wanna take it slow
Your soul is lovely
Hey rose I bought you five roses
Won't you come to my show
Show you how to live life yeah
You know you're f gold
Give you all my time
If you wanna take it slow
Your soul is lovely
I hate waking up but waking up with you
Makes me wanna wake up
I'm a mess up you're a mess up
That's two messed up
But we fell into each other's arms
Outta the storm
I won't cause harm to your complexion
I lay my heart on you yeah
That's my affection
My affection
It's on you it's on you
It's on you it's on you
Hey rose I bought you five roses
Won't you come to my show
Show you how to live life yeah
You know you're f gold
Give you all my time
If you wanna take it slow
Your soul is lovely
Hey rose I bought you five roses
Won't you come to my show
Show you how to live life yeah
You know you're f gold
Give you all my time
If you wanna take it slow
Your soul is lovely
Hey rose
Hey rose"
1015,blue,Kamal.,"Nikes on my feet but
You don't check up on me
Bite my bottom lip until it's blue
Steadily unloading all your stress upon me
But I don't ever put my shit on you
You only want shout me on the weekend
Even then you keep your options open
You're the one that
Threw me in the deep end
Watching me
You know I'm barely floating
You want me to beg you for attention
You want me to beg you for your time
You don't want to show me no affection
But you want me to show you all of mine
Curiosity
You want me to be everything you need
But you out of line
You know I need peace of mind yeah
It's all I've been looking to find
Distracted by the surface of your skin
The melodies you sing
The memories you spin
I'm so lost in everything
That makes you
All the details of your delicate design
Awkward nights and days
Ain't looking better on me
Bugging over things I thought I knew
Drag me down while I'm vulnerable
Excuse yourself 'cos
You've been hurting too
I feel guilty every time we're meeting
Sick of all the words I'm sugar coating
Bury my emotions I ain't speaking
Watching me you know I'm barely coping
You want me to beg you for attention
You want me to beg you for your time
You don't want to show me no affection
But you want me to show you all of mine
Curiosity
You want me to be everything you need
But you out of line
You know I need peace of mind yeah
It's all I've been looking to find
Distracted by the surface of your skin
The melodies you sing
The memories you spin
I'm so lost in everything
That makes you
All the details of your delicate design
Distracted by the surface of your skin
The melodies you sing
The memories you spin
I'm so lost in everything
That makes you
All the details of your delicate design
You want me to beg you for attention
You want me to beg you for your time
You don't want to show me no affection
But you want me to show you all of mine
Curiosity
You want me to be everything you need
But you out of line
You know I need peace of mind yeah
It's all I've been looking to find"
1016,daydreams,easy life(이지 라이프),"Daydreaming and I'm thinking of you
Daydreaming and I'm thinking of you
Daydreaming and I'm thinking of you

Daydreaming and I'm thinking of you
Day drinking just for something to do
You know, I daydream until the late afternoon
Daydreaming and I'm thinking of you
Day drinking just for something to do
You know, I daydream until the late afternoon
And all I ever see inside is you

Kaleidoscopin' vision
Maybe I should go and fix me some Berocca
'Cause I'm the real top draw
Going topper top, top, 'til I can't speak proper
So do me a favour, say it's over
So I can get busy getting sober
We used to get busy on my sofa
Now I sit on my own like

Daydreaming and I'm thinking of you
Day drinking just for something to do
You know, I daydream until the late afternoon
Daydreaming and I'm thinking of you
Day drinking just for something to do
You know, I daydream until the late afternoon
You know, all I ever see inside is you

It's disappointing and anticlimactical
You read my messages but didn't get back at all
But that's the privilege of being beautiful
Dip below the surface like the springtime daffodils
And I've been sipping white lightning
And it's very, very frightening
You being in my daydreams is ever exciting
But what did I expect from you didn't anticipate what a beauty queen could do

Daydreaming and I'm thinking of you
Day drinking just for something to do
You know, I daydream until the late afternoon
Daydreaming and I'm thinking of you
Day drinking just for something to do
You know, I daydream until the late afternoon
And all I ever see inside is you

Daydreaming and I'm thinking of you
Daydreaming and I'm thinking of you
Daydreaming and I'm thinking of you

Daydreaming and I'm thinking of you
Day drinking just for something to do
You know, I daydream until the late afternoon
And all I ever see inside is you

Daydreaming and I'm thinking of you
Daydreaming and I'm thinking of you"
1017,come on come on,almost monday,"Got some free time
Think we need some you and me time
Tell your boss you can't come in today
Ferris Bueller we gon play that game
Come on come on
Driving into morning light
Come on come on
Let the world just pass us by
Come on come on
Get tattoos who knows we might
Just waste away the daylight
Sunday night tunes
Turn it up and let it move you
Take the 4runner to Mexico
I've been working on my Español
Come on come on
Driving into morning light
Come on come on
Let the world just pass us by
Come on come on
Get tattoos who knows we might
Just waste away the daylight
Come on come on
No one on the 405
Come on come on
Let the world just pass us by
Come on come on
Catch a vibe who knows we might
Just waste away the daylight
Gotta pay that rent
It's stacking up
Gotta get to work
The weekends done
When the world is calling you
Don't pick up
Come on come on
Driving into morning light
Come on come on
Let the world just pass us by
Come on come on
Get tattoos who knows we might
Just waste away the daylight
Come on come on
No one on the 405
Come on come on
Let the world just pass us by
Come on come on
Catch a vibe who knows we might
Just waste away the daylight
Just waste away the daylight"
1018,Falling for U,Peachy!,"I was hangin' with you and then I realized
I didn't think it was true I was surprised
When I found out I've fallen for you
I didn't wanna believe my feelings for you
I didn't wanna believe that I could lose you
If I told you just how I felt
But I can't help it
I'm falling for you
And I can't quit it
'Cause I'm stuck on you
And it might be pathetic
And you might be skeptical
But I just want to be with you
Please tell me boy
Can you get a clue?
Or come through
'Cause I just want to be with you
I'm scared
Of telling you how I feel
Maybe it's better
If I just try to conceal the truth
For me and for you
But I'm still stuck on you ooh ooh
I I'm still falling for you
For you"
1019,My Jinji,Sunset Rollercoaster(落日飛車),"Every time you lie my place,
I do wanna say it to my babe,
I won’t be too late.
My jinji don’t you cry, 
in this world out of time. 
Old time out of mind.
My jinji please don’t cry,
in this world out of time.
Time of out mind, out of mind.
Every time you lie in my place,
I do wanna say it to you my babe,
I’m down to your drain.
Every time you lie my place,
I do wanna say it to my babe,
It won’t be too late.
Oh, don’t leave me behind,
without you I would cry.
Cause only you my babe,
only you can conquer time.
Only you can conquer time.
Oh, sometimes I,
without you I would cry.
Cause only you my babe,
only you can conquer time."
