,노래제목,가수,가사
1073,섬,수빈,"시간이라는 단언 날 붙잡아두고서
기다리라는 말로 날 두고 떠나고서
이별이라는 말과 다를 거 없다는걸
알고있어도 나는 더 후회만 할 뿐야
방황 속에 뒤섞인 하루에
고민들과 지겹던 하루에
의미 없는 날들 나를 지나 흐르는 하늘과
밤을 지샌 후 말해 이렇게 바보가 되어버려
무너질 거 같이 위태롭고 불안한 마음은
하룰 보내고 말해 아무렇지 않았던 것처럼
의미 없는 날들 나를 지나 흐르는 하늘과
밤을 지샌 후 말해 이렇게 바보가 되어버려
무너질 거 같이 위태롭고 불안한 마음은
하룰 보내고 말해 아무렇지 않았던 것처럼"
1074,Moonflower,태우(TAEWOO),"You never call me in the daylight
Probably the last thing on your list now
It's too often he makes you cry
But I like it if you're down down
You are the only thing I have now
But only capable when sun goes down
I'll be your honey till the morning
Before that I won't leave don't you worry
Baby we've been through
a lot of nights small talkings
Sometimes it makes me
think that I'm the one who knows you the most
You don't have to hide if you really want to cry
I can't be your morning sun
but a moonflower for you
You and I we will lie
Underneath the thousand stars
Playing all the songs we got
Sunrise we say good bye
You are the moon shining bright
I'm moonflower wilts at 07:05
Just tell me what you ask for
I'm happy if you want more want more
어차피 너가 없으면 난 뭘 원하는지도 몰라 babe
Every night when you crying in my arms
I pray to god let me by your side
Baby we've been through
a lot of nights small talkings
Sometimes it makes me
think that I'm the one who knows you the most
You don't have to hide if you really want to cry
I can't be your morning sun
but a moonflower for you
You and I we will lie
Underneath the thousand stars
Playing all the songs we got
Sunrise we say good bye
You are the moon shining bright
I'm moonflower wilts at 07:05
Sunrise we say good bye
You are the moon shining bright
I'm moonflower wilts at 07:05"
1075,똑바로 바라봐 (feat. 적재),SunnieCONNECT 아티스트,"생각보다 멀리 멀어진 우리
어느새 많이 소원해진 관계
약속은 거짓말뿐이었지
다 없었던 일 처럼 지워지길
향기를 잃어버린 꽃은
더 이상 아름다울 순 없나요
변명도 귀찮은건지
등을 돌려버린 그댈 놓지못해요
똑바로 바라봐 줄래요
똑바로 바라봐 나에요
여전히 아름다운지
대답을 원해요 내가 볼품없나요
우리 사랑하긴 했나요
하루종일 시들고있지
먹구름 뿐인 대화 속
따뜻했던 목소리는
겨울이 온듯이 차갑게 식었지
난 무서워 잃어버리는게
외롭게 혼자란게
참 이상해 난 여전히 제자린데 왜
기억해봐요 떠올려봐요
똑바로 바라봐 줄래요
똑바로 바라봐 나에요
여전히 아름다운지
대답을 원해요 내가 볼품없나요
시간이 가면 다 변하는거야
어쩔 수 없는 운명같은
사랑도 같은거야 사람도 그런거야
똑바로 바라봐 줄래요
똑바로 바라봐 나에요
여전히 아름다운지
대답을 원해요 내가 볼품없나요
우리 사랑하긴 했나요"
1076,By Your Side (Feat. Ashley Alisha),Dept(뎁트),"If you just want me to stay
내가 곁에 있기를 원한다면
And love you through all the pain
힘든 상황에서도 널 사랑하며
To be your shoulder
어깨가 되어주길 원한다면
You could lean on
맘 편히 기대도 괜찮아
Right next to you
바로 네 옆에 있어
Hope that I'll be just enough
내가 충분한 존재이기를
And be your special someone
그리고 너에게 특별할 수 있기를
When you call out my name
네가 내 이름을 외칠 때
I'll make sure you're okay
난 네가 괜찮은지 살필 거야
Forever
언제나

I can hear you calling for me
네가 날 부르는 소리가 들려
Like a dog to bone, I go
그러면 난 망설임 없이 달려가지
It's unconditional love
이건 조건이 없는 사랑이야
I'm desperate just for your touch
난 너의 손길이 너무 간절한 걸
I beg I'll stand guard by you forever
영원히 널 지켜줄 거야

You are the first thing on my mind
내 마음속 첫 번째는 바로 너
When I found the joy in your eyes
너의 눈동자에 기쁨이 가득한 순간
You became the reason for my life
넌 내 삶의 이유가 되었어

If you just want me to stay
내가 곁에 있기를 원한다면
And love you through all the pain
힘든 상황에서도 널 사랑하며
To be your shoulder
어깨가 되어주길 원한다면
You could lean on
맘 편히 기대도 괜찮아
Right next to you
바로 네 옆에 있어
Hope that I'll be just enough
내가 충분한 존재이기를
And be your special someone
그리고 너에게 특별할 수 있기를
When you call out my name
네가 내 이름을 외칠 때
I'll make sure you're okay
난 네가 괜찮은지 살필 거야
Forever
언제나

Always waiting for you, won't you call me?
항상 기다리고 있는데, 전화 좀 주지 않을래?
Lying next to my phone til it ring rings
벨이 울릴 때까지 옆에 누워 기다리고 있어
Hearing from you is the best part of my day
네 목소리를 듣는 게 하루 중 제일 신이 나거든
Don't think I need anybody else
다른 사람은 없어도 괜찮아
Just want you to myself
오직 너만 있으면 돼
Having you right here
바로 지금 여기에
I just can't, I can't get enough of your love
네 사랑이 나는 미치도록 좋으니까

I'll walk with you
너와 함께 걸을 거야
Forever
이렇게 영원히
I'm domesticated by your love
난 네 사랑에 길들었지
I'll be there
내가 필요한 순간에
When you need me
곁에 있을 거야
I'm your companion your lover
너의 영원한 친구이자 연인으로

If you just want me to stay
내가 곁에 있기를 원한다면
And love you through all the pain
힘든 상황에서도 널 사랑하며
To be your shoulder
어깨가 되어주길 원한다면
You could lean on
맘 편히 기대도 괜찮아
Right next to you
바로 네 옆에 있어
Hope that I'll be just enough
내가 충분한 존재이기를
And be your special someone
그리고 너에게 특별할 수 있기를
When you call out my name
네가 내 이름을 외칠 때
I'll make sure you're okay
난 네가 괜찮은지 살필 거야
Forever
언제나

I will always come
언제든지 올 거야
When you just call my name
네가 날 부른다면
Let me be the one
네가 아프고 힘들 때
You lean on when you're in pain
기댈 사람이 되게 해줘
Cuz I'm only loyal to you
난 너에게만 충실하니까
I won't stray
방향을 잃지 않을 거야
Cuz you're the one who makes me feel
나보다 더 사랑할 수 있을
I can love you more than my own self
유일한 존재가 너니까"
1077,영원회귀,겸(GYE0M),"너는 사랑을 믿니
그래 그 불안정한 것 말야
돌아갈 수도 없는 순간을
영원이라 믿었지
너는 사랑을 봤니
두 눈으로 선명히 말야
보이지도 않는데 대체 왜
사랑을 믿는 거니
사라지는 것은 하나같이 변명이 많아
사실 난 이유 따윈 중요하지 않은데
지키지 못한 건 하나같이 미련이 남아
지나친 추억들은 결국 우리 것이 아닌데
아 아아 아 우리는
아 아아 아 사랑을
아 아아 아 안고서
또 반복되겠지
너는 사랑을 믿니
그래 그 불완전한 것 말야
돌아갈 수도 없는 순간을
우리는 믿은 거야"
1078,크래커,크래커(CRACKER),"부서지기 쉬운 사람이야
조심히 좀 대해줘요 제발
힘들다고 나를 놓진 마요 더 이상
부서지기 싫은 마음이야
소중히 좀 대해줘요 제발
그렇다고 나를 두고 가지 말아요
몸에 좋은 건 하나 없겠지만
고요한 마음에는 좋을 텐데
아무도 찾지 않는 그런 날엔
멍하니 나 홀로 누워있겠지
아주 잠깐이라도 들러줘요
언제든지
매일 같은 자리에서 있으니
부서지기 쉬운 사람이야
조심히 좀 대해줘요 제발
힘들다고 나를 놓진 마요 더 이상
부서지기 싫은 마음이야
소중히 좀 대해줘요 제발
그렇다고 나를 두고 가지 말아요
아주 잠깐이라도 들러줘요
언제든지
매일 같은 자리에서 있으니
부스러기 하나 없는 사람
없다는 걸 알잖아요 제발
힘들다고 나를 놓진 마요 더 이상
부서지기 싫은 마음이야
소중히 좀 대해줘요 제발
그렇다고 나를 두고 가지 말아요"
1079,빙빙,동경,"아쉬움에 발걸음이 느려지나 봐
익숙해지지가 않아 조금도 난 매일같이
조금만 더 이렇게 있음 안될까
흘러가는 시간이 미워
같이 걷는 이 순간까지도
궁금하거든 우리의 다음이
네가 없는 어젠 또 괜히
무의미해지곤 했어
알 수 없는 이 마음이 참 어려워
이대로 남겨두고 싶진 않아
그러니까 내 말은
(draw a circle in your heart)
빙빙 네 주위만 맴돌다
(round and round in my heart)
입이 떼어지지 않네
(draw a circle in your heart)
나의 모든 하루를 너로 가득 채우고 싶어
잠들 때까지 떠오르는 얼굴
작아진 마음이 가득 차게
너와의 하루를 돌아보는 걸
새어나갈 틈 없이 가득 안고 싶어
stay with me oh
너를 보내고 싶지 않은가 봐
(draw a circle in your heart)
빙빙 네 주위만 맴돌다
(round and round in my heart)
밤이 되어버렸네
(draw a circle in your heart)
나의 모든 하루가
네가 되면 좋겠단 말이야
너도 그렇다면"
1080,Time,pigfrog,"Sometimes I fall apart
Cause you're not here with me anymore
If I could see you again
I'm gonna get through all of my pain
I'm lost and blind
Among the crowds
Come find me out
I don't wanna stay
Empty mind
Can't find your light
Just let me out
I'll be alright
Cause I wanna go back to you
And I wanna be there for you
Can we turn back that times for two?
Then I'll be holding on to you
Been hoping all the time
Staying in the middle of your mind
But our scenes are fade out
Tell me the way how we loved before
Cause I wanna go back to you
And I wanna be there for you
Can we turn back that times for two?
Then I'll be holding on to you"
1081,이런 내가 널 어떻게 만나,김 봄,"이런 내가 널 어떻게 만나 그런 사랑을 하고
뒤돌아서면 이렇게 울어버리는 나야
기억되지 말아야 할 아픈 기억들은 왜 이리
짙은지 겨우 살아내는 나는 더 할 말이 없어
닿을 수 없는 손길이 그리워
나도 모르게 이불을 끌어안았어
흐려지는 발음과 퍼런 멍뿐인 다린
잠긴 밤을 무너뜨리지
이런 내가 널 어떻게 만나 그런 사랑을 하고
뒤돌아서면 이렇게 울어버리는 나야
기억되지 말아야 할 아픈 기억들은 왜 이리 짙은지
겨우 살아내는 나는 더 할 말이 없어
서럽게 웃어 가장 슬프게 비극이 되어 버린
우리의 잔해를 이젠 묻어둘게
네 봄이 되어주겠다던 약속은 희미해서
몇 달이 지나도 우리의 계절은
겨울에 멈춰있다고"
1082,너를 만나 행복을 느끼고,PERC%NT,"수줍었던
오늘의 기억
너를 바라볼 때면
내 맘속 깊이 아련하게 또 네가 스쳐가고
너와 마주 앉아
너의 눈 속을 난 바라봐
언제 그랬냐는 듯이 시간은 빠르게 지나가
따듯한 너의 품속으로
들어가싶은걸
매일 밤 또 이렇게
너를 만나 행복을 느끼고
날 돌아볼 수 있게 만들어주는 너
언제나 내 품 속에서 춤을 추고 있어줄래
지금처럼 언제나 이렇게
내 맘속 깊이는 곳에서
잠들어
포근한 밤
스치는 바람
그 사이에서 네가 들어와
이런 날을 너와 같이 마주하고 있는 거야
많이 사랑한다
더 말해주고 싶어 난
언제나 지금처럼 이렇게 흐르듯이 지나가
당연한 너의 품속으로
들어갈 수 있다면
언제나 이렇게
너를 만나 행복을 느끼고
날 돌아볼 수 있게 만들어주는 너
언제나 내 품 속에서 춤을 추고 있어줄래
지금처럼 언제나 이렇게
내 맘속 깊이는 곳에서
잠들어
잠들어"
1083,Let Me Go,Daniel Caesar(다니엘 시저),"I'm tryna breathe why won't you let me?
I'm tryna leave please just forget me
And honestly our sun is setting
Can hardly believe this got so messy
Ain't gon' sleep tonight
My dreams exhaust me
I'll be awake 'til the light
It's 'bout that time that I break away
before my time expires
Baby won't you let me go? Oh oh
(Let go let go let go)
Baby won't you let me go? Oh oh
(Let go let go let go)
I'm not afraid of manipulation
Stuck in your ways I've run out of patience
You're lying when you tell me that
you won't be fine
I'm not leadin' you on I'm leavin' you behind
Ain't no sleep tonight
My dreams exhaust me
I'll be awake 'til the light
It's 'bout that time that I break away
before my time expires
Baby won't you let me go? Oh oh
(Let go let go let go)
Baby won't you let me go? Oh oh
(Let go let go let go)
Ooh ooh ooh
(Let go let go let go)
Ooh ooh ooh
Ooh ooh ooh
(Let go let go let go)
Ooh ooh ooh
Ooh ooh ooh
(Let go let go let go)
Ooh ooh ooh
Ooh ooh ooh
(Let go let go let go)
Ooh ooh ooh"
1085,Love Quotes,Jenevieve,"Blast off I'm gone was it only just a dream?
Left him like an old fling
Feels like silly puddy
Troubled waters deep and muddy
Never trust another mother's son
Lookin' back now see what we've become
'Cause I can't really tell what you've been on
Sometimes it's like autopilot
And we can't see eye to eye
Out of sight apologies come too late
Tell me how to act but please it's not your place
Feels like I've been with the wolves all my life
Feels like you've been seein' stars am I right?
I don't need somebody to hold
When it gets cold
And I shiver
I don't need somebody to blame
Someone to frame
Up in pictures
Now I know how you found your way in (Way in)
Nothing you can do will ever harm me
You can even see me at the weigh ins (Weigh ins)
You're not on my level baby sorry
Out of sight apologies come too late
Tell me how to act but please it's not your place
Feels like I've been with the wolves all my life
Feels like you've been seein' stars am I right?
I don't need somebody to hold
When it gets cold
And I shiver (Oh oh oh oh)
I don't need somebody to blame
(Oh oh oh yeah yeah)
Someone to frame
Up in pictures
It's a mad world in a mad way (Okay)
Backstage and it's sold out
You can keep up the charade baby
Baby I don't need you we've fallen out
It's a mad world in a mad way (Okay)
Backstage and you're not allowed
(Why you gotta do that way?)
You're not standin' in my way baby
Baby I don't see you
We've fallen out (Fallen out)
I don't need somebody to hold
When it gets cold
And I shiver (Oh oh oh oh)
I don't need somebody to blame
(Oh oh oh yeah yeah)
Someone to frame
Up in pictures"
1093,All I Feel Is Rain (feat. JID),Khalid(칼리드)CONNECT 아티스트,"Although I got love for you
I still can't change your ways
You say you need me the most
Only 'cause I'm here with you
Some things aren't adding up
'Cause your actions stay the same
Why won't you tell me the truth?
If I knew from day one that you wouldn't ride
They say the pain hits you by surprise
You made it sound like you were down
Now you switching sides on me
I know everything
You don't gotta hide from me
I can see it all looking in your eyes
So tell me what I wanna hear
But it's still a lie to me
Never knew you'd be the one
To live a double life on me
All I feel is rain
When you creep out in the night
And you cause me so much pain
But I still stand by your side
I cannot feel a thing
Sometimes I medicate
So I don't feel the rain
When you creep out in the night
And you cause me so much pain
Look uh check
So many good girls
But I tend to love on the trouble type
But I draw a line
If I'm thinking you live a double life
Devil on your left side shoulder
A angel on the right
We right in the middle of arguing at the party
Who started it? Hit the gas
You talkative 'bout to crash
Who parking it? Getting mad
Is your barking at me for saying you heartless?
Trying my hardest to get in harmony
But we harboring feelings
So hovering clouds feeling down
If I knew from day one that you wouldn't ride
They say the pain hits you by surprise
You made it sound like you were down
Now you switching sides on me
I know everything
You don't gotta hide from me
I can see it all looking in your eyes
So tell me what I wanna hear
But it's still a lie to me
Never knew you'd be the one
To live a double life on me
All I feel is rain
When you creep out in the night
And you cause me so much pain
But I still stand by your side
I cannot feel a thing
Sometimes I medicate
So I don't feel the rain
When you creep out in the night
And you cause me so much pain
All I feel is rain
I couldn't believe it couldn't believe you no
Look at what you made me do
Tell me you were never there for me"
1095,Kill Bill,SZACONNECT 아티스트,"I'm still a fan even though I was salty
Hate to see you with some other broad
Now you happy
Hate to see you happy if I'm not the one drivin'
I'm so mature I'm so mature
I'm so mature I got me a therapist to tell me
There's other men I don't want
Nah nah just want you
If I can't have you no one should
I might I might kill my ex not the best idea
His new girlfriend's next how'd I get here?
I might kill my ex I still love him though
Rather be in jail than alone
I get the sense that it's a lost cause
I get the sense that you might really love her
This text gon' be evidence
The text is evidence
I try to ration with you no murders
Or crimes of passion but damn
You was out of reach
You was at the farmer's market
With your perfect peach
Now I'm in the basement plan a home invasion
Now you lay your face down
Got me sayin' over a beat
I'm so mature I'm so mature
I'm so mature I got me a therapist to tell me
There's other men I don't want
Nah nah just want you
If I can't have you no one will
I might kill my ex not the best idea
His new girlfriend's next how'd I get here?
I might kill my ex I still love him though
Rather be in jail than alone
I did it all for love (Love)
I did it all on no drugs (Drugs)
I did it all of this sober
I did it all for us oh
I did it all for love (Love)
I did it all of this on no drugs (Drugs)
I did it all of this sober
Don't you know I did it all for us?
Oh I just killed my ex not the best idea
Killed his girlfriend next how'd I get here?
I just killed my ex I still love him though (I do)
Rather be in hell than alone"
1098,Palo Santo,Saint Joshua,"Guess it's really funny how
I never really had a doubt
That you will always be around
For real
For real
Never wanna get to close
Being weary is our antidote
And the truth is we are capable
So what's the deal
For real
If you want a lover
You know what's good
I got the Palo Santo
The holy wood
I say no wahala
If you understood
How I feel
I feel
If you want a lover
You know what's good
I got the Palo Santo
The holy wood
I say no wahala
If you understood
Come on
Come on
Oh
Guess it's really funny how
Bad energies don't make a sound
But the effect you can feel it quick
Don't rest it
Correct it, because
Bad energy bad shop
Burning all around the clock
Don't leave it we can make it stop
Ooo tell me what you really want
Tell me what you really want
If you want a lover
You know what's good
I got the Palo Santo
The holy wood
I say no wahala
If you understood
How I feel
I feel
If you want a lover
You know what's good
I got the Palo Santo
The holy wood
I say no wahala
If you understood
Come on
Come on
Pray you won't wait too long
Tell me so cus I won't go
Hold you close you'll never be alone
Pray you won't wait too long
Tell me so cus I won't go
Hold you close you'll never be alone
Alone (Alone)
If you want a lover
You know what's good
I got the Palo Santo
The holy wood
I say no wahala
If you understood
How I feel
I feel
If you want a lover
You know what's good
I got the Palo Santo
The holy wood
I say no wahala
If you understood
Come on
Come on"
1099,West Coast Love,Emotional Oranges,"Saw you in the backyard baby
With the barbecue blazing
On a saturday yeah
House party jumping so loud
Cristal I was sipping
When he slid and he said
Can I kick it? Yes you can
Can I kick it? Yes you can
Can I kick it? Yes we can
(Yes we can)
Jukebox on the black top
That's that west coast love
After school hooking up in your drop top
West coast love
Shooting fireworks in the sky
Oh how the time goes by
Boy how you never left my mind
That's that west coast love
West coast love
Never left my mind
West coast love
Never left my mind
Can we take it back to the bay
When we bounced
To the sound of my favorite band playing?
Pulled up to the park one day
Watch you shoot
It was cute so I slid and I said
Can I kick it? Let me know
Can I kick it? Boy you gotta let me know
Take the pch home for some x and o's
Pour the juice we gon' set the tone
Let's get it on now
Jukebox on the black top
That's that west coast love
After school hooking up in your drop top
West coast love
Shooting fireworks in the sky
Oh how the time goes by
Boy how you never left my mind
That's that west coast love
West coast love
Never left my mind
West coast love
Never left my mind
I just need you to ride for me
All you gotta do is spend time on me
Need me a man that'll die for me
Oh oh yeah
I just need you to ride for me (Yeah)
All you gotta do is spend time on me
Need me a man (Girl) that'll die for me
Oh oh yeah (Yeah)
Jukebox on the black top
That's that west coast love
After school hooking up in your drop top
West coast love
Shooting fireworks in the sky
Oh how the time goes by (Goes by)
Boy how you never left my mind
That's that west coast love
West coast love
Never left my mind
West coast love
Never left my mind"
1100,We Might Even Be Falling In Love (Interlude),Victoria Monèt(빅토리아 모넷),"Go 'head act a fool in it
Freestyle with me 'til you find your groove in it
U Haul 'cause I might let you move in it
'Cause I ain't had nobody hit it like you hit it
And it feels like
I'm gonna know you for the rest of my life
It's safe to say that
We might even be falling in love
Ooh love love love
Ooh love love love"
1103,Skyline,FKJCONNECT 아티스트,"I'm in the right direction
I mean to ride this ocean
Travelling in slow motion

Padding with no question

Early morning with the sun
Not yet burning, innocent
I try to be a good son
Myself one hundred per cent

I feel it inside
I wanna reach that
It's somewhere in sight
I wish I'd reach that

Skyline Skyline
I wanna reach that
Skyline Skyline
I wish I'd reach that
Skyline Skyline
I'm gonna reach that
Skyline Skyline

Endless troubles to go through
They are strewn in the city
Daily struggle to be true
Betrayed authenticity

Poison world around but still
I will take another round
Or another ride until
We take off from the ground

I feel it inside
I wanna reach that
It's somewhere in sight
I wish I'd reach that

Reach that skyline
Skyline
I wanna reach that
Skyline Skyline
I wish I'd reach that
Skyline Skyline
I wanna reach that
Skyline Skyline

Skyline, inside
Skyline, inside
Skyline, inside
Skyline, inside
Skyline, inside
Skyline, inside
Skyline, inside
Skyline, inside"
1105,Baby Powder,Jenevieve,"I'ma tell you the truth
 Not like these girls on the loose
 I put up with you babe
 There's some things I won't take
 Baby, don't feed me false
 Yeah, that turns me off
 If I ask, would you say?
 Wanna be the last girl up in your place

 You're making me so high now
 You're everything I'd ever want
 You're keeping me so dry now
 You're everything I'd never want

 Baby powder
 Baby powder
 Baby powder
 Baby, baby, baby

 Baby powder
 Baby powder
 Baby powder
 Baby, baby, baby

 You tryna get me to do
 Things you want me to do
 Don't need to sit down and talk
 Already know what you are
 Plastic on the floor but it ain't from me
 I'ma go to the place that I'd rather be
 You could keep trying to explain to me
 But there's so many ways you can say it to me

 You're making me so high now
 You're everything I'd ever want
 You're keeping me so dry now
 You're everything I'd never want

 Baby powder, baby powder
 Baby powder, baby, baby, baby (All I ever wanted)
 Baby powder, baby powder (But you're turning me off)
 Baby powder, baby, baby, baby (I wanna get up)
 Baby powder, baby powder (What you do, what you do is making me mad)
 Baby powder, baby, baby, baby
 Baby powder, baby powder (Baby, don't do that)
 Baby powder, baby, baby, baby (Baby, you're so dry)

 Baby powder, baby powder (I'm just saying don't let me down)
 Baby powder, baby, baby, baby ('Cause I'm ready for you, I'm ready for you)
 Baby powder, baby powder (You should lift me up)
 Baby powder, baby, baby, baby ('Cause I'm ready for you babe, whatcha gon' do?)
 Baby powder, baby powder (I'm just saying don't let me down)
 Baby powder, baby, baby, baby ('Cause I'm ready for you, I'm ready for you)
 Baby powder, baby powder (You should lift me up)
 Baby powder, baby, baby, baby ('Cause I'm ready for you, babe)"
1106,Pressure,RINI,"All I know is your sp
Freeze your wrist
That's perfect timing (Timing timing) yeah (Yeah)
What you been through made a diamond
Oh oh oh
You're givin' them pressure pressure oh you're
You're givin' them pressure pressure oh oh oh
Special shawty you're special
I know oh oh
All I know is
Options you got options
You a problem you don't need drama
Leave all your drama on a blocklist yeah
I said options baby you got options
Baby you a problem you don't need drama
Leave all your drama on a blocklist
You're
You're givin' them pressure pressure oh you're
Givin' them pressure pressure oh oh oh
Shawty you're special
All I know is your special love
All I know that you're mine
I can't wait 'til forever
I'll never be too far
All I know is your
Stars at night the way you're shinin' (Oh)
You walk in whole room go silent
They got nothin' to say (Oh oh)
You're givin' 'em pressure pressure oh you're
You're givin' 'em pressure pressure
Oh oh oh (Oh oh)
Special shawty you're special
I know oh oh
All I know is
Options you got options
You a problem you don't need drama
Leave all your drama on a blocklist yeah
I said options baby you got options
Baby you a problem you don't need drama
Leave all your drama on a blocklist
You're
You're givin' 'em pressure pressure oh you're
Givin' 'em pressure
Shawty you're special
All I know is your special love
All I know is you're mine
I can't wait 'til forever
I'll never be too far
All I know is your sp
All I know is your special"
1107,FIRE ESCAPE,MICHELLE,"Fire escape
Black paint drippin'
I can't help but feel I'm drippin'
The street below is wet with water
Clothing soaked but it's no bother
What will I do
So far above you?
Where will I go?
What did you say
When you turned away?
I'll never know
Girl on seven
She'll never ever learn
That Eddie will leave
Before she turns ten
And until then
She sits above down
What will I do
So far above you?
Where will I go?
What did you say
When you turned away?
I'll never know
What will I do (What will I do?)
So far above you?
Where will I go? (I don't know I don't know)
What did you say (What did you say?)
When you turned away?
I'll never know (I'll never know)
So far so far above you
So far above you
So far so far above you
So fire escape"
1112,Touching,V. Cartier,"Baby I can't lie
Can't you see that I I
Wanna spend my nights with you
Hit that late night drive down the 405
Oh baby if that's what I have to do
'Cause you got it baby
The kinda love that blows my mind
And I want you right now
No I don't wanna waste no time
When I'm touchin' touchin' on your body
And there's no one around but me and you
And you know that you'll never find somebody
That'll touch you like I'm touchin'
oh when I'm touchin'
Touchin' on you yeah yeah
Like I'm touchin' on you yeah yeah
Wait for ya to tell me
Whenever you are free 'cause
I just wanna be with you (I just wanna be)
Gonna get it right do just what you like
You know there's nothing I'd rather do
'Cause you got it baby
Love that'll make you go insane
And you know that I want
I wanna hear you say my name
When I'm touchin' touchin' on your body
And there's no one around
but me and you (Around but me and you)
And you know that you'll never find somebody
That'll touch you like I'm touchin'
oh when I'm touchin'
Touchin' on you yeah yeah
Yeah yeah yeah yeah
When I'm touchin' on you yeah yeah"
1115,Dancing,bLAck pARty,"Ayy can I talk to you?
Girl I seen you dancing
Right here with your crew
It was your smile that brought me here to you
But maybe it's the way you hid your moves
Tell me do you have a boo?
And if not then I wanna dance with you
You're so gorgeous that
It's hard to keep my cool
But I'll keep it
Just to have a dance with you
Darling tell me can I talk to you?
I seen you dancing from across the room
And told myself I gotta know
I gotta know you
I gotta know I gotta know you
Hey can I walk you to
Your car and maybe we can get some food?
But you won't break
My heart if you decline it's cool
But I honestly wanna
End my night with you (Ayy)
Lemme know what's the deal or somethin'
I'm tryna chill or somethin'
I wanna know who you are
You so fly to me I swear it
And you got style yo I love
The way that dress fit yeah
Deep convos on the late night
Do you smoke? We can take flight
If you don't then that's alright
But If I have your permission
You can be
The braille to my blind eyes alright?
Can I talk to you?
I seen you dancing from across the room
And told myself I gotta know
I gotta know you
I gotta know I gotta know you
Love it when you dance with me
(Shake señora shake shake señora)
(Shake señora shake shake señora)
Baby won't you dance with me?
(Shake señora shake shake señora)
(Shake señora shake shake señora)
Baby won't you dance with me?
(Shake señora shake shake señora)
(Shake señora shake shake señora)
Oh baby won't you dance with me?
(Shake señora shake shake señora)
(Shake señora shake shake señora)
Baby won't you dance with me?
(Shake señora shake shake señora)
(Shake señora shake shake señora)
Oh baby won't you dance with me?
(Shake señora shake shake señora)
(Shake señora shake shake señora)
Baby won't you dance with me?
(Shake señora shake shake señora)
(Shake señora shake shake señora)
Oh baby won't you dance with me?
Can I talk to you?
I seen you dancing from across the room
And told myself I gotta know
I gotta know you
I gotta know I gotta know you"
1116,Summertime Shine,MIKNNA,"Ain't no feeling gets me high
High Like this
Classy and you're so divine
So Divine
Baby we won't waste no time
No time at all
Me and, we'll midnight cruise

It's that summertime shine
Top down with the heat on
It's that summertime shine
Baby kick ya feet up
Summertime shine
I can't wait to feel you
Summertime shine
I want to know the real you

Skies of pearly whites
Supermoon in the skies
We can catch a groove, it's on you love
You can make yo move, it's on you love

Clutch, hit gas, summer's on smash
Blasting Nate Dogg, got the chrome on the dash
Oh yeah, ooh, oh I'm having a good time
Swirving in and out while im ducking the one time
Sun peeled back, recline and fall back
Like a ghost when I'm in it, it's tinted, it's all black
All facts, no cap, I ball like a pro
Check stats, check stubs on the bubbly
Out in California, all the Spanish girls luhh me
Get you to the moon, we can get a lil kudi, yuh
Life panning out like a movie doe
Driving round town eating sushi rolls
I be on a roll man that's truth be told
Errthang right now very Lukie tho
Don't mind where we go, gotta have a doobie rolled
We ain't riding clean, riding sucio

It's that summertime shine
Top down with the heat on
It's that summertime shine
Baby kick ya feet up
Summertime shine
I can't wait to feel you
Summertime shine
I want to know the real you

Even when it rains and the sun don't shine
Everythan go be alright, yeah
Ain't no thang baby take yo time
Don't mind them, don't let em take yo shine
When it rains and the sun don't shine
Everythang gon be alright, yeah
Ain't no thang baby take yo time
Don't mind them, don't let em take yo shine

Let's rendezvous, me and you, this evening
Just leave your worries baby, maybe we?
Could rendezvous, me and you, this evening
Close the door, behind you

I feel something new, every time when I'm with you
See you there
When can I come through? Get you in a few, I'll be there

It's that summertime shine
Top down with the heat on
It's that summertime shine
Baby kick ya feet up
Summertime shine
I can't wait to feel you
Summertime shine
I want to know the real you"
